ablation,base_height_mean_m,best_mapping,best_mapping_r,cap_effort_target,cap_runtime_gains,clip,clip_archive,decimation,dt,duty,duty_per_leg,flight_frac,gain_writes,handover_ang_dps,handover_feet_loaded,handover_speed_mps,hip_sign,mode_requested,mode_used,n_cycles,n_steps,phys_dt,rate,settle_mode,start_feet_down,start_foot_spread_m,start_frame,start_phase,stride_cv,stride_hz,terminated_s,torque_saturated_frac,verdict,vx_mean,vy_mean,yaw_rate_deg_s
none,0.31601953506469727,identity,0.4998604195813338,True,True,WALK,skill_clips.npz,4,0.01977108591891901,0.542454954954955,"[0.6328828828828829, 0.5509009009009009, 0.4563063063063063, 0.5297297297297298]",0.0,0,3.1959654678462646,3,0.019550304859876633,keep,position,position,58,2220,0.004942771479729753,lo,stand,3,0.026363134384155273,18,level,0.028093920610746545,1.3669976013388716,,0.0,WARN,0.2328098565340042,-0.00022957818873692304,2.676110029220581
