ablation,base_height_mean_m,best_mapping,best_mapping_r,cap_effort_target,cap_runtime_gains,clip,clip_archive,decimation,dt,duty,duty_per_leg,flight_frac,gain_writes,handover_ang_dps,handover_feet_loaded,handover_speed_mps,hip_sign,mode_requested,mode_used,n_cycles,n_steps,phys_dt,rate,settle_mode,start_feet_down,start_foot_spread_m,start_frame,start_phase,stride_cv,stride_hz,terminated_s,torque_saturated_frac,verdict,vx_mean,vy_mean,yaw_rate_deg_s
none,0.29969677329063416,identity,0.44371959103348974,True,True,TURN_FULL,full_sessions.npz,4,0.02,0.7290132547864506,"[0.5773195876288659, 0.4653902798232695, 0.8865979381443299, 0.9867452135493373]",0.0,0,2.9641879075603477,4,0.05583849176764488,flip,position,position,4,679,0.005,lo,stand,,nan,0,first,0.41181578523309065,1.6949152542372878,,0.0,PASS,-0.01106894202530384,-0.007017350289970636,-2.2371480464935303
