ablation,base_height_mean_m,best_mapping,best_mapping_r,cap_effort_target,cap_runtime_gains,clip,clip_archive,decimation,dt,duty,duty_per_leg,flight_frac,gain_writes,handover_ang_dps,handover_feet_loaded,handover_speed_mps,hip_sign,mode_requested,mode_used,n_cycles,n_steps,phys_dt,rate,settle_mode,start_feet_down,start_foot_spread_m,start_frame,start_phase,stride_cv,stride_hz,terminated_s,torque_saturated_frac,verdict,vx_mean,vy_mean,yaw_rate_deg_s
none,0.31105637550354004,identity,0.6422057275970777,True,True,TROT,skill_clips.npz,4,0.020090821531248082,0.42272727272727273,"[0.33636363636363636, 0.6181818181818182, 0.24545454545454545, 0.4909090909090909]",0.12727272727272726,0,13.176564451488588,3,0.06827092915773392,keep,position,position,1,110,0.0050227053828120205,lo,stand,2,0.014293946325778961,16,level,0.0,1.555436643115643,2.189899546906041,0.006060606060606061,FAIL,0.3063511848449707,-0.2220603972673416,11.254793167114258
