ablation,base_height_mean_m,best_mapping,best_mapping_r,cap_effort_target,cap_runtime_gains,clip,clip_archive,decimation,dt,duty,duty_per_leg,flight_frac,gain_writes,handover_ang_dps,handover_feet_loaded,handover_speed_mps,hip_sign,mode_requested,mode_used,n_cycles,n_steps,phys_dt,rate,settle_mode,start_feet_down,start_foot_spread_m,start_frame,start_phase,stride_cv,stride_hz,terminated_s,torque_saturated_frac,verdict,vx_mean,vy_mean,yaw_rate_deg_s
none,0.2847421169281006,identity,0.46396468613481073,True,True,TURN,skill_clips.npz,4,0.019829280799998135,0.46935185185185185,"[0.33555555555555555, 0.024444444444444446, 0.5692592592592592, 0.9481481481481482]",0.0,0,57.843635816598216,2,0.08913689106702805,flip,position,position,125,2700,0.004957320199999534,lo,stand,3,0.005334831774234772,24,level,0.3114633861234282,2.8016929164450977,,0.0,FAIL,-0.007694354746490717,-0.00187770277261734,1.5857363939285278
