ablation,base_height_mean_m,best_mapping,best_mapping_r,cap_effort_target,cap_runtime_gains,clip,clip_archive,decimation,dt,duty,duty_per_leg,flight_frac,gain_writes,handover_ang_dps,handover_feet_loaded,handover_speed_mps,hip_sign,mode_requested,mode_used,n_cycles,n_steps,phys_dt,rate,settle_mode,start_feet_down,start_foot_spread_m,start_frame,start_phase,stride_cv,stride_hz,terminated_s,torque_saturated_frac,verdict,vx_mean,vy_mean,yaw_rate_deg_s
none,0.29903969168663025,identity,0.5670243663092455,True,True,TROT,skill_clips.npz,4,0.020090821531248082,0.5481770833333334,"[0.4036458333333333, 0.3046875, 0.778125, 0.70625]",0.004166666666666667,0,7.957959269913991,3,0.06788798421621323,flip,position,position,100,1920,0.0050227053828120205,lo,stand,2,0.014293946325778961,16,level,0.4947625400804492,2.619682767352662,,0.006423611111111111,FAIL,0.058912988752126694,-0.005299496930092573,2.353797674179077
