ablation,base_height_mean_m,best_mapping,best_mapping_r,cap_effort_target,cap_runtime_gains,clip,clip_archive,decimation,dt,duty,duty_per_leg,flight_frac,gain_writes,handover_ang_dps,handover_feet_loaded,handover_speed_mps,hip_sign,mode_requested,mode_used,n_cycles,n_steps,phys_dt,rate,settle_mode,start_feet_down,start_foot_spread_m,start_frame,start_phase,stride_cv,stride_hz,terminated_s,torque_saturated_frac,verdict,vx_mean,vy_mean,yaw_rate_deg_s
none,0.3151646554470062,identity,0.6393386498093605,True,True,TROT_FULL,full_sessions.npz,4,0.02,0.4962574850299401,"[0.9341317365269461, 0.08682634730538923, 0.02694610778443114, 0.937125748502994]",0.023952095808383235,0,5.570364619585307,2,0.05098870024085045,flip,position,position,1,334,0.005,lo,stand,,nan,0,first,0.0,16.666666666666668,6.66,0.004491017964071856,FAIL,0.01575842872262001,-0.05303845554590225,3.736006021499634
