ablation,base_height_mean_m,best_mapping,best_mapping_r,cap_effort_target,cap_runtime_gains,clip,clip_archive,decimation,dt,duty,duty_per_leg,flight_frac,gain_writes,handover_ang_dps,handover_feet_loaded,handover_speed_mps,hip_sign,mode_requested,mode_used,n_cycles,n_steps,phys_dt,rate,settle_mode,start_feet_down,start_foot_spread_m,start_frame,start_phase,stride_cv,stride_hz,terminated_s,torque_saturated_frac,verdict,vx_mean,vy_mean,yaw_rate_deg_s
none,0.3217235803604126,identity,0.5612449183439215,True,True,TURN_FULL,full_sessions.npz,4,0.02,0.7889546351084813,"[0.7337278106508875, 0.8816568047337278, 0.8205128205128205, 0.7199211045364892]",0.02564102564102564,0,3.4367533283078973,3,0.05266335606575012,keep,position,position,6,507,0.005,lo,stand,,nan,0,first,0.6866627376695613,1.5873015873015872,10.120000000000001,0.0,FAIL,0.013333164155483246,-0.03626707196235657,-7.911438465118408
