argv,drift_max_m,entry_frame,entry_offset,family,fell,final_dist_m,foot_com_height_m,foot_comp,foot_gain,foot_len_bias,foot_offset_clip_m,foot_vy_avg_n,foot_yaw_bias,grid_cols,grid_rows,heading,heading_cap_rad,heading_len,heading_len_cap_rad,hip_saturated,inplace_at,level_m,n_probes,param,probe,reached,rep,run_utc,score,settle_ok,skill,spawn_x,spawn_z0_m,steps,swing_lift_mm,swing_lift_sym,t_reached_s,tau_hip_max_nm,yaw_cum_deg,yaw_moment,yaw_moment_cap_nm,yaw_moment_gain,yaw_moment_nm,yaw_ok_deg
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 16 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment off --trace-npz outputs/yawm/trace_sA16.npz --results-csv outputs/yawm/ladder_frames.csv,,16,16,step_up,1,1.9038377901071368,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.28,15,skill.STEP_TROT_MAX,step_up_0p28,0,0,2026-09-01T07:59:39Z,goal,1,TROT,0.9999999999999982,0.0,901,0.0,1,nan,12.785426139831543,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 16 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment off --trace-npz outputs/yawm/trace_sA16.npz --results-csv outputs/yawm/ladder_frames.csv,,16,16,step_up,1,1.937125980281383,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.3,15,skill.STEP_TROT_MAX,step_up_0p30,0,0,2026-09-01T07:59:39Z,goal,1,TROT,0.9999999999999964,0.0,901,0.0,1,nan,18.247066497802734,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 13 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment off --trace-npz outputs/yawm/trace_sA13.npz --results-csv outputs/yawm/ladder_frames.csv,,13,13,step_up,0,3.8663728977740996,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.02,15,skill.STEP_TROT_MAX,step_up_0p02,0,0,2026-09-01T07:59:39Z,goal,1,TROT,1.0,0.0,901,0.0,1,nan,18.301414489746094,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 13 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment off --trace-npz outputs/yawm/trace_sA13.npz --results-csv outputs/yawm/ladder_frames.csv,,13,13,step_up,1,4.0967776747489975,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.04,15,skill.STEP_TROT_MAX,step_up_0p04,0,0,2026-09-01T07:59:39Z,goal,1,TROT,0.9999999999999982,0.0,901,0.0,1,nan,21.5743408203125,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 13 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment off --trace-npz outputs/yawm/trace_sA13.npz --results-csv outputs/yawm/ladder_frames.csv,,13,13,step_up,1,4.3006988249413105,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.06,15,skill.STEP_TROT_MAX,step_up_0p06,0,0,2026-09-01T07:59:39Z,goal,1,TROT,0.9999999999999964,0.0,901,0.0,1,nan,18.707975387573242,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 13 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment off --trace-npz outputs/yawm/trace_sA13.npz --results-csv outputs/yawm/ladder_frames.csv,,13,13,step_up,0,3.631585813368862,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.08,15,skill.STEP_TROT_MAX,step_up_0p08,0,0,2026-09-01T07:59:39Z,goal,1,TROT,1.0,0.0,901,0.0,1,nan,14.784780502319336,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 13 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment off --trace-npz outputs/yawm/trace_sA13.npz --results-csv outputs/yawm/ladder_frames.csv,,13,13,step_up,1,17.308610300547166,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.1,15,skill.STEP_TROT_MAX,step_up_0p10,0,0,2026-09-01T07:59:39Z,goal,1,TROT,1.0,0.0,901,0.0,1,nan,17.82699203491211,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 13 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment off --trace-npz outputs/yawm/trace_sA13.npz --results-csv outputs/yawm/ladder_frames.csv,,13,13,step_up,1,6.057648438861782,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.12,15,skill.STEP_TROT_MAX,step_up_0p12,0,0,2026-09-01T07:59:39Z,goal,1,TROT,0.9999999999999982,0.0,901,0.0,1,nan,16.628936767578125,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 13 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment off --trace-npz outputs/yawm/trace_sA13.npz --results-csv outputs/yawm/ladder_frames.csv,,13,13,step_up,1,4.094109320660355,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.14,15,skill.STEP_TROT_MAX,step_up_0p14,0,0,2026-09-01T07:59:39Z,goal,1,TROT,0.9999999999999964,0.0,901,0.0,1,nan,21.39801788330078,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 13 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment off --trace-npz outputs/yawm/trace_sA13.npz --results-csv outputs/yawm/ladder_frames.csv,,13,13,step_up,1,4.018043848115777,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.16,15,skill.STEP_TROT_MAX,step_up_0p16,0,0,2026-09-01T07:59:39Z,goal,1,TROT,1.0,0.0,901,0.0,1,nan,19.103586196899414,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 13 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment off --trace-npz outputs/yawm/trace_sA13.npz --results-csv outputs/yawm/ladder_frames.csv,,13,13,step_up,1,4.429786299113814,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.18,15,skill.STEP_TROT_MAX,step_up_0p18,0,0,2026-09-01T07:59:39Z,goal,1,TROT,1.0,0.0,901,0.0,1,nan,18.355512619018555,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 13 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment off --trace-npz outputs/yawm/trace_sA13.npz --results-csv outputs/yawm/ladder_frames.csv,,13,13,step_up,1,4.096368523816927,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.2,15,skill.STEP_TROT_MAX,step_up_0p20,0,0,2026-09-01T07:59:39Z,goal,1,TROT,0.9999999999999982,0.0,901,0.0,1,nan,20.83265495300293,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 13 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment off --trace-npz outputs/yawm/trace_sA13.npz --results-csv outputs/yawm/ladder_frames.csv,,13,13,step_up,1,4.074526371888509,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.22,15,skill.STEP_TROT_MAX,step_up_0p22,0,0,2026-09-01T07:59:39Z,goal,1,TROT,0.9999999999999964,0.0,901,0.0,1,nan,21.32314109802246,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 13 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment off --trace-npz outputs/yawm/trace_sA13.npz --results-csv outputs/yawm/ladder_frames.csv,,13,13,step_up,1,4.107261904265833,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.24,15,skill.STEP_TROT_MAX,step_up_0p24,0,0,2026-09-01T07:59:39Z,goal,1,TROT,1.0,0.0,901,0.0,1,nan,21.619417190551758,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 13 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment off --trace-npz outputs/yawm/trace_sA13.npz --results-csv outputs/yawm/ladder_frames.csv,,13,13,step_up,1,4.096233270812825,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.26,15,skill.STEP_TROT_MAX,step_up_0p26,0,0,2026-09-01T07:59:39Z,goal,1,TROT,1.0,0.0,901,0.0,1,nan,21.47924041748047,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 13 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment off --trace-npz outputs/yawm/trace_sA13.npz --results-csv outputs/yawm/ladder_frames.csv,,13,13,step_up,1,4.02747356604688,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.28,15,skill.STEP_TROT_MAX,step_up_0p28,0,0,2026-09-01T07:59:39Z,goal,1,TROT,0.9999999999999982,0.0,901,0.0,1,nan,18.74677085876465,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 13 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment off --trace-npz outputs/yawm/trace_sA13.npz --results-csv outputs/yawm/ladder_frames.csv,,13,13,step_up,1,4.418392653406648,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.3,15,skill.STEP_TROT_MAX,step_up_0p30,0,0,2026-09-01T07:59:39Z,goal,1,TROT,0.9999999999999964,0.0,901,0.0,1,nan,18.35127067565918,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 0 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --trace-npz outputs/yawm/trace_sB0.npz --results-csv outputs/yawm/ladder_frames.csv,,0,0,step_up,1,10.599903654562429,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.02,15,skill.STEP_TROT_MAX,step_up_0p02,0,0,2026-09-01T07:59:39Z,goal,1,TROT,1.0,0.0,901,0.0,1,nan,14.563233375549316,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 0 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --trace-npz outputs/yawm/trace_sB0.npz --results-csv outputs/yawm/ladder_frames.csv,,0,0,step_up,1,1.0489062032881433,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.04,15,skill.STEP_TROT_MAX,step_up_0p04,0,0,2026-09-01T07:59:39Z,goal,1,TROT,0.9999999999999982,0.0,901,0.0,1,nan,16.753570556640625,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 0 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --trace-npz outputs/yawm/trace_sB0.npz --results-csv outputs/yawm/ladder_frames.csv,,0,0,step_up,0,1.36079367552679,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.06,15,skill.STEP_TROT_MAX,step_up_0p06,0,0,2026-09-01T07:59:39Z,goal,1,TROT,0.9999999999999964,0.0,901,0.0,1,nan,18.029876708984375,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 0 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --trace-npz outputs/yawm/trace_sB0.npz --results-csv outputs/yawm/ladder_frames.csv,,0,0,step_up,1,1.8870023896528216,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.08,15,skill.STEP_TROT_MAX,step_up_0p08,0,0,2026-09-01T07:59:39Z,goal,1,TROT,1.0,0.0,901,0.0,1,nan,15.518026351928711,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 0 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --trace-npz outputs/yawm/trace_sB0.npz --results-csv outputs/yawm/ladder_frames.csv,,0,0,step_up,1,1.9131431998256307,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.1,15,skill.STEP_TROT_MAX,step_up_0p10,0,0,2026-09-01T07:59:39Z,goal,1,TROT,1.0,0.0,901,0.0,1,nan,14.487661361694336,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 0 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --trace-npz outputs/yawm/trace_sB0.npz --results-csv outputs/yawm/ladder_frames.csv,,0,0,step_up,1,1.958981503209979,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.12,15,skill.STEP_TROT_MAX,step_up_0p12,0,0,2026-09-01T07:59:39Z,goal,1,TROT,0.9999999999999982,0.0,901,0.0,1,nan,15.426021575927734,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 0 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --trace-npz outputs/yawm/trace_sB0.npz --results-csv outputs/yawm/ladder_frames.csv,,0,0,step_up,1,1.949239682857664,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.14,15,skill.STEP_TROT_MAX,step_up_0p14,0,0,2026-09-01T07:59:39Z,goal,1,TROT,0.9999999999999964,0.0,901,0.0,1,nan,14.589730262756348,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 0 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --trace-npz outputs/yawm/trace_sB0.npz --results-csv outputs/yawm/ladder_frames.csv,,0,0,step_up,1,1.9167493681322867,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.16,15,skill.STEP_TROT_MAX,step_up_0p16,0,0,2026-09-01T07:59:39Z,goal,1,TROT,1.0,0.0,901,0.0,1,nan,15.17818832397461,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 0 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --trace-npz outputs/yawm/trace_sB0.npz --results-csv outputs/yawm/ladder_frames.csv,,0,0,step_up,1,1.8986131101063073,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.18,15,skill.STEP_TROT_MAX,step_up_0p18,0,0,2026-09-01T07:59:39Z,goal,1,TROT,1.0,0.0,901,0.0,1,nan,14.695807456970215,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 0 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --trace-npz outputs/yawm/trace_sB0.npz --results-csv outputs/yawm/ladder_frames.csv,,0,0,step_up,1,1.9259720109583183,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.2,15,skill.STEP_TROT_MAX,step_up_0p20,0,0,2026-09-01T07:59:39Z,goal,1,TROT,0.9999999999999982,0.0,901,0.0,1,nan,14.654830932617188,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 0 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --trace-npz outputs/yawm/trace_sB0.npz --results-csv outputs/yawm/ladder_frames.csv,,0,0,step_up,1,1.2187009159270636,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.22,15,skill.STEP_TROT_MAX,step_up_0p22,0,0,2026-09-01T07:59:39Z,goal,1,TROT,0.9999999999999964,0.0,901,0.0,1,nan,14.509568214416504,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 0 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --trace-npz outputs/yawm/trace_sB0.npz --results-csv outputs/yawm/ladder_frames.csv,,0,0,step_up,0,1.1335646093151337,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.24,15,skill.STEP_TROT_MAX,step_up_0p24,0,0,2026-09-01T07:59:39Z,goal,1,TROT,1.0,0.0,901,0.0,1,nan,14.528310775756836,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 0 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --trace-npz outputs/yawm/trace_sB0.npz --results-csv outputs/yawm/ladder_frames.csv,,0,0,step_up,0,1.7453489079275701,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.26,15,skill.STEP_TROT_MAX,step_up_0p26,0,0,2026-09-01T07:59:39Z,goal,1,TROT,1.0,0.0,901,0.0,1,nan,14.57654857635498,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 0 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --trace-npz outputs/yawm/trace_sB0.npz --results-csv outputs/yawm/ladder_frames.csv,,0,0,step_up,1,2.133374157880506,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.28,15,skill.STEP_TROT_MAX,step_up_0p28,0,0,2026-09-01T07:59:39Z,goal,1,TROT,0.9999999999999982,0.0,901,0.0,1,nan,14.545007705688477,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 0 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --trace-npz outputs/yawm/trace_sB0.npz --results-csv outputs/yawm/ladder_frames.csv,,0,0,step_up,0,1.3886991318240616,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.3,15,skill.STEP_TROT_MAX,step_up_0p30,0,0,2026-09-01T07:59:39Z,goal,1,TROT,0.9999999999999964,0.0,901,0.0,1,nan,14.658554077148438,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 0 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment off --trace-npz outputs/yawm/trace_sA0.npz --results-csv outputs/yawm/ladder_frames.csv,,0,0,step_up,1,1.5917477275484788,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.02,15,skill.STEP_TROT_MAX,step_up_0p02,0,0,2026-09-01T07:59:39Z,goal,1,TROT,1.0,0.0,901,0.0,1,nan,18.379222869873047,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 0 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment off --trace-npz outputs/yawm/trace_sA0.npz --results-csv outputs/yawm/ladder_frames.csv,,0,0,step_up,0,1.4894551929436997,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.04,15,skill.STEP_TROT_MAX,step_up_0p04,0,0,2026-09-01T07:59:39Z,goal,1,TROT,0.9999999999999982,0.0,901,0.0,1,nan,14.798283576965332,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 0 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment off --trace-npz outputs/yawm/trace_sA0.npz --results-csv outputs/yawm/ladder_frames.csv,,0,0,step_up,0,1.4469564597266256,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.06,15,skill.STEP_TROT_MAX,step_up_0p06,0,0,2026-09-01T07:59:39Z,goal,1,TROT,0.9999999999999964,0.0,901,0.0,1,nan,14.4834623336792,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 0 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment off --trace-npz outputs/yawm/trace_sA0.npz --results-csv outputs/yawm/ladder_frames.csv,,0,0,step_up,1,1.9064519078533149,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.08,15,skill.STEP_TROT_MAX,step_up_0p08,0,0,2026-09-01T07:59:39Z,goal,1,TROT,1.0,0.0,901,0.0,1,nan,19.835046768188477,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 0 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment off --trace-npz outputs/yawm/trace_sA0.npz --results-csv outputs/yawm/ladder_frames.csv,,0,0,step_up,0,1.4938548844866124,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.1,15,skill.STEP_TROT_MAX,step_up_0p10,0,0,2026-09-01T07:59:39Z,goal,1,TROT,1.0,0.0,901,0.0,1,nan,14.442471504211426,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 0 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment off --trace-npz outputs/yawm/trace_sA0.npz --results-csv outputs/yawm/ladder_frames.csv,,0,0,step_up,0,1.555225920498583,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.12,15,skill.STEP_TROT_MAX,step_up_0p12,0,0,2026-09-01T07:59:39Z,goal,1,TROT,0.9999999999999982,0.0,901,0.0,1,nan,14.589400291442871,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 0 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment off --trace-npz outputs/yawm/trace_sA0.npz --results-csv outputs/yawm/ladder_frames.csv,,0,0,step_up,1,1.1561229928163668,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.14,15,skill.STEP_TROT_MAX,step_up_0p14,0,0,2026-09-01T07:59:39Z,goal,1,TROT,0.9999999999999964,0.0,901,0.0,1,nan,23.66039276123047,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 0 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment off --trace-npz outputs/yawm/trace_sA0.npz --results-csv outputs/yawm/ladder_frames.csv,,0,0,step_up,1,1.9496417613279526,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.16,15,skill.STEP_TROT_MAX,step_up_0p16,0,0,2026-09-01T07:59:39Z,goal,1,TROT,1.0,0.0,901,0.0,1,nan,14.621021270751953,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 0 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment off --trace-npz outputs/yawm/trace_sA0.npz --results-csv outputs/yawm/ladder_frames.csv,,0,0,step_up,1,1.7290804790539986,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.18,15,skill.STEP_TROT_MAX,step_up_0p18,0,0,2026-09-01T07:59:39Z,goal,1,TROT,1.0,0.0,901,0.0,1,nan,14.648531913757324,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 0 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment off --trace-npz outputs/yawm/trace_sA0.npz --results-csv outputs/yawm/ladder_frames.csv,,0,0,step_up,1,1.56818210551618,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.2,15,skill.STEP_TROT_MAX,step_up_0p20,0,0,2026-09-01T07:59:39Z,goal,1,TROT,0.9999999999999982,0.0,901,0.0,1,nan,14.60640811920166,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 0 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment off --trace-npz outputs/yawm/trace_sA0.npz --results-csv outputs/yawm/ladder_frames.csv,,0,0,step_up,1,1.5530751563168435,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.22,15,skill.STEP_TROT_MAX,step_up_0p22,0,0,2026-09-01T07:59:39Z,goal,1,TROT,0.9999999999999964,0.0,901,0.0,1,nan,14.47083568572998,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 0 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment off --trace-npz outputs/yawm/trace_sA0.npz --results-csv outputs/yawm/ladder_frames.csv,,0,0,step_up,1,1.9799933601274966,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.24,15,skill.STEP_TROT_MAX,step_up_0p24,0,0,2026-09-01T07:59:39Z,goal,1,TROT,1.0,0.0,901,0.0,1,nan,14.470088958740234,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 0 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment off --trace-npz outputs/yawm/trace_sA0.npz --results-csv outputs/yawm/ladder_frames.csv,,0,0,step_up,1,2.0111348371284867,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.26,15,skill.STEP_TROT_MAX,step_up_0p26,0,0,2026-09-01T07:59:39Z,goal,1,TROT,1.0,0.0,901,0.0,1,nan,14.516373634338379,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 0 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment off --trace-npz outputs/yawm/trace_sA0.npz --results-csv outputs/yawm/ladder_frames.csv,,0,0,step_up,1,2.1019339579287974,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.28,15,skill.STEP_TROT_MAX,step_up_0p28,0,0,2026-09-01T07:59:39Z,goal,1,TROT,0.9999999999999982,0.0,901,0.0,1,nan,14.571317672729492,,off,nan,0.0,0.0,
