task,task_name,level,episode,goals,settle_ok,heading,heading_cap_rad,final_x_m,final_y_m,travelled_m,dist_to_next_goal_m,dist_to_last_goal_m,alive_at_end,end_cause,upright_s,yaw_cum_deg,yaw_rate_deg_s,base_h_max_m,vx_mean_ms,vy_mean_ms,cross_track_m,curvature_rad_m,fell,episode_s,end_roll_deg,end_pitch_deg,peak_roll_deg,peak_pitch_deg,switches,refused_ticks,steps_alive,frac_WALK,frac_TROT,frac_TURN,yaw_moment,yaw_moment_gain,terrain,planner_set,perception,turn_target,swing_lift_mm,foot_yaw_turn,roll_couple,roll_gain,roll_damp,roll_cap_nm,roll_sign,partial,skill,start_phase,foot_comp,steps,terrain_seed,measurement_seed,episode_length_s,episodes,num_envs,rate,gutter,spawn_z,settle_s,foot_clip_rad,steering,cmd_mean_feet_down,cmd_frac_below_3_feet
1,forward_ramp_lips,0,0,1,1,heading-only,0.04,1.33478581905365,2.5630126953124996,0.6550304112958946,1.3848100436461335,12.92748005741261,0,roll,7.640000000000001,42.487380125467524,5.561175409092607,0.32782551646232605,0.043820133383985584,0.07369276116655754,0.5630126953124996,2.2149823305896246,1,7.640000000000001,-88.4527435235071,0.49895858811341365,88.4527435235071,16.929989273856823,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,2.649,0.5676
1,forward_ramp_lips,1,0,1,1,heading-only,0.04,1.327127075195314,2.5741630554199215,0.6608141474991137,1.3432642595176836,12.236350998158427,0,roll,12.94,34.471124976546065,2.6639200136434362,0.32660311460494995,0.025280299474135542,0.04437117893507894,0.5741630554199215,1.8391465376198866,1,12.94,-86.77843324039931,-2.20644182856408,86.77843324039931,19.430325312862315,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,2.649,0.5676
1,forward_ramp_lips,2,0,1,1,heading-only,0.04,1.6551544189453153,1.6403852462768551,0.7473620834367581,0.8604755849155465,11.700373324634127,1,timeout,20.0,-68.25519083587204,-3.4127595417936023,0.3268159031867981,0.03275772094726577,-0.017980737686157246,-0.3596147537231449,-1.81831607513352,0,20.0,10.250721756425511,-6.933062717617947,12.794999264078315,8.632193772020084,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,2.649,0.5676
1,forward_ramp_lips,3,0,1,1,heading-only,0.04,1.0857894897461051,1.5189472198486325,0.4886426238492269,1.626168899301415,13.22296378224624,0,roll,13.6,-76.51872694259748,-5.626376981073345,0.3263414204120636,0.006308050716625376,-0.035371527952306435,-0.48105278015136754,-15.567218414927716,1,13.6,88.10066543442375,0.582278221907178,88.10066543442375,18.439634571172647,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,2.649,0.5676
1,forward_ramp_lips,4,0,1,1,heading-only,0.04,1.7064727783203182,1.2225471496582028,1.0504935606714658,0.9890956712165249,11.769233812820442,1,timeout,20.0,-69.02234379745587,-3.451117189872794,0.328782320022583,0.035323638916015906,-0.03887264251708986,-0.7774528503417972,-1.705185526855345,0,20.0,9.130643840070402,-3.919064764661184,12.164592041088515,8.596116099357063,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,2.649,0.5676
1,forward_ramp_lips,5,0,1,1,heading-only,0.04,1.67498779296875,1.4896503448486325,0.8462064116809467,0.9830140456523944,12.285616852778661,1,timeout,20.0,-80.66759703890395,-4.033379851945197,0.3285261392593384,0.0337493896484375,-0.025517482757568377,-0.5103496551513675,-2.0858379702076846,0,20.0,6.126632675432811,-1.2121973288184533,12.783810166150557,8.947416957085835,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,2.649,0.5676
1,forward_ramp_lips,6,0,1,1,heading-only,0.04,1.6982818603515852,1.8447462081909176,0.7153329968393521,0.7659672834304191,11.952726476811565,1,timeout,20.0,-37.05925191066467,-1.8529625955332336,0.3265565037727356,0.034914093017579265,-0.007762689590454119,-0.1552537918090824,-0.9262820658715535,0,20.0,5.904813599750633,-4.107449347572328,10.708747340905411,7.441980561641649,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,2.649,0.5676
1,forward_ramp_lips,7,0,1,1,heading-only,0.04,1.6529266357422046,1.9932580947875973,0.6529614421598924,0.8955837788851382,11.69707530719175,1,timeout,20.0,2.254738024985585,0.11273690124927924,0.32231462001800537,0.032646331787110225,-0.00033709526062013494,-0.006741905212402699,0.0602710934915056,0,20.0,2.45529560926231,-2.92206735803566,9.093227734716105,4.805319862301718,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,2.649,0.5676
1,forward_ramp_lips,8,0,1,1,heading-only,0.04,1.6775939941406364,1.8750825881958004,0.6890123225801704,0.781793279807008,12.273041739211374,1,timeout,20.0,-29.874250902303118,-1.4937125451151558,0.326603502035141,0.03387969970703182,-0.006245870590209979,-0.12491741180419957,-0.7694933017718831,0,20.0,5.851561040231136,-2.8488524122265138,9.050005221192688,6.240947004399061,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,2.649,0.5676
1,forward_ramp_lips,9,0,1,1,heading-only,0.04,1.727148437500034,1.771225547790527,0.762287741041718,0.7332352310623472,11.725083646029624,1,timeout,20.0,-46.922912497054995,-2.34614562485275,0.32523900270462036,0.036357421875001704,-0.011438722610473651,-0.228774452209473,-1.1262615381728924,0,20.0,5.258909327227649,-0.405572652235506,9.642568601323962,6.969430230350775,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,2.649,0.5676
