task,task_name,level,episode,goals,settle_ok,heading,heading_cap_rad,final_x_m,final_y_m,travelled_m,dist_to_next_goal_m,dist_to_last_goal_m,alive_at_end,end_cause,upright_s,yaw_cum_deg,yaw_rate_deg_s,base_h_max_m,vx_mean_ms,vy_mean_ms,cross_track_m,curvature_rad_m,fell,episode_s,end_roll_deg,end_pitch_deg,peak_roll_deg,peak_pitch_deg,switches,refused_ticks,steps_alive,frac_WALK,frac_TROT,frac_TURN,yaw_moment,yaw_moment_gain,terrain,planner_set,perception,turn_target,swing_lift_mm,foot_yaw_turn,roll_couple,roll_gain,roll_damp,roll_cap_nm,roll_sign,partial,skill,start_phase,foot_comp,steps,terrain_seed,measurement_seed,episode_length_s,episodes,num_envs,rate,gutter,spawn_z,settle_s,foot_clip_rad,steering,cmd_mean_feet_down,cmd_frac_below_3_feet
3,forward_ramp_no_lips,6,0,1,1,heading-only,0.04,1.7454010009765852,1.3922718048095675,0.9617464382498724,0.8853075500445404,9.274531588816473,0,roll,6.92,-22.10328071830304,-3.1941157107374334,0.3356402516365051,0.1077169076555759,-0.08782199352462898,-0.6077281951904325,-0.5175402548715968,1,6.92,89.26897297203433,-1.2861532381773495,89.26897297203433,22.512976584187797,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,off,,,,,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,2.649,0.5676
3,forward_ramp_no_lips,7,0,1,1,heading-only,0.04,1.699847412109392,2.5832717895507784,0.911039176282766,0.8985273537382913,9.917319559437558,0,roll,6.38,8.975714629764553,1.4068518228471087,0.33209899067878723,0.10969395174128402,0.09142191058789631,0.5832717895507784,0.22384275528953254,1,6.38,-88.40804462801782,-5.5027834942877245,88.40804462801782,20.85972074303407,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,off,,,,,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,2.649,0.5676
3,forward_ramp_no_lips,8,0,1,1,heading-only,0.04,1.6613586425781364,2.629254150390622,0.9128833659874732,0.9292613762625639,9.858743558169863,0,roll,5.5600000000000005,8.198100629721324,1.4744785305254178,0.3273376226425171,0.11894939614714682,0.11317520690478815,0.6292541503906222,0.21634834594537403,1,5.5600000000000005,-91.01684635704083,-2.649047828724323,91.01684635704083,19.84342324600299,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,off,,,,,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,2.649,0.5676
3,forward_ramp_no_lips,9,0,1,1,heading-only,0.04,1.588079833984409,2.608149337768552,0.8459807965713277,1.0011250220046215,9.581240153460486,0,roll,5.5600000000000005,17.374565892900677,3.1249219231835745,0.3279573321342468,0.10576975431374264,0.10937937729650211,0.6081493377685518,0.5156500247275351,1,5.5600000000000005,-90.73692726785428,-1.391015041462891,90.73692726785428,18.698420857725516,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,off,,,,,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,2.649,0.5676
4,flush_a_frame,0,0,1,1,heading-only,0.04,1.4185048341751099,2.5548652648925767,0.6949976679185661,1.2799928238854092,12.693628130011703,0,roll,5.48,32.76418495548961,5.978865867790074,0.3327758014202118,0.0763694952874288,0.10125278556433881,0.5548652648925767,1.36639497924274,1,5.48,-86.95216469250501,3.116951603785578,86.95216469250501,15.169653801609845,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,off,,,,,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,2.649,0.5676
4,flush_a_frame,1,0,1,1,heading-only,0.04,1.5250907897949233,2.609018707275389,0.80412941952079,1.3990456713964503,12.789417856759313,0,roll,5.5600000000000005,17.51386030603865,3.1499748751868077,0.33341434597969055,0.09444078953146101,0.10953573871859518,0.6090187072753892,0.5821365238459026,1,5.5600000000000005,-90.72781609996474,-2.9429639078425613,90.72781609996474,17.842203184607445,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,off,,,,,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,2.649,0.5676
4,flush_a_frame,2,0,1,1,heading-only,0.04,1.5421173095703153,2.610781097412108,0.8166668392261902,1.3144009519203614,11.77373597932542,0,roll,6.4,26.377782943663902,4.121528584947485,0.3529273569583893,0.08470582962036177,0.09543454647064187,0.610781097412108,0.8492242428271395,1,6.4,-89.44320971882603,-6.316667437419173,89.44320971882603,22.75493957444696,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,off,,,,,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,2.649,0.5676
4,flush_a_frame,3,0,1,1,heading-only,0.04,1.5995300292968864,2.693704986572264,0.9168766898683545,1.1221723475602905,13.11882388256239,0,roll,5.66,8.276774670913056,1.4623276803733314,0.33061203360557556,0.10592403344467957,0.12256271847566505,0.6937049865722642,0.24095034842961655,1,5.66,-90.07689323912508,-15.566933182208434,90.07689323912508,15.566933182208434,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,off,,,,,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,2.649,0.5676
4,flush_a_frame,4,0,1,1,heading-only,0.04,1.4252685546875057,2.5868591308593736,0.7247461507859282,1.2259254101062602,12.788204218705946,0,roll,5.5200000000000005,31.284119517043962,5.667412955986224,0.33601462841033936,0.07704140483469306,0.10631505993829231,0.5868591308593736,1.2839202032255905,1,5.5200000000000005,-87.34435821072634,1.0558259173230933,87.34435821072634,12.874632483008668,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,off,,,,,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,2.649,0.5676
4,flush_a_frame,5,0,1,1,heading-only,0.04,1.597869873046875,2.7057746887207017,0.9249682677453804,1.4519884095828466,13.320840207195376,0,roll,5.74,9.921381130983548,1.7284636116696075,0.3323475122451782,0.10415851446809668,0.12295726284332782,0.7057746887207017,0.28962952456265567,1,5.74,-88.22764814836577,-14.791335938412686,88.22764814836577,16.41702839145228,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,off,,,,,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,2.649,0.5676
4,flush_a_frame,6,0,1,1,heading-only,0.04,1.4713226318359602,2.5676559448242173,0.7378199610847154,1.4780486787643214,13.740408128976135,0,roll,6.22,23.53951970735406,3.784488698931521,0.3358801305294037,0.07577534273890037,0.09126301363733398,0.5676559448242173,0.8716791757506999,1,6.22,-88.09002403960426,0.08285828440389753,88.09002403960426,12.986297572016154,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,off,,,,,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,2.649,0.5676
4,flush_a_frame,7,0,1,1,heading-only,0.04,1.589648437500017,2.6899894714355455,0.9076181744203423,1.3078809925039434,12.129991774030108,0,roll,5.66,8.902236402333756,1.5728332866314056,0.33046796917915344,0.10417816916961432,0.12190626703808223,0.6899894714355455,0.2635016496785242,1,5.66,-86.14564225201208,-15.212661508546692,86.14564225201208,15.212661508546692,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,off,,,,,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,2.649,0.5676
4,flush_a_frame,8,0,1,1,heading-only,0.04,1.7237060546875114,2.512483978271483,0.886786491539158,0.8952717563839449,12.087163243771316,0,roll,6.0600000000000005,-10.585896494045897,-1.7468476062782008,0.33845481276512146,0.11942344136757613,0.0845683132461193,0.512483978271483,-0.2552952913682643,1,6.0600000000000005,-89.08093516082798,-0.06528967764419312,89.08093516082798,18.653884011485715,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,off,,,,,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,2.649,0.5676
4,flush_a_frame,9,0,1,1,heading-only,0.04,1.458105468750034,2.6191772460937486,0.7702214503497854,1.1692186128624718,12.55716922300078,0,roll,5.62,23.964156876003926,4.2640848533814815,0.3325212001800537,0.08151342860320891,0.11017388720529334,0.6191772460937486,0.9130068695576468,1,5.62,-91.12322056562189,-8.433551938161454,91.12322056562189,12.912797893907506,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,off,,,,,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,2.649,0.5676
5,sphere_bump,0,0,0,1,heading-only,0.04,0.9427856206893921,2.0401077270507812,0.06987213299361977,0.558655971309433,15.007267974430132,1,timeout,20.0,-0.21169093403179318,-0.010584546701589658,0.3374602198600769,-0.0028607189655303956,0.0020053863525390627,0.04010772705078125,0.0645764900361662,0,20.0,-3.0033546680667262,-0.833649642825054,13.77872745902913,7.380019569914379,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,off,,,,,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,2.649,0.5676
5,sphere_bump,1,0,1,1,heading-only,0.04,2.040383911132814,2.619518280029297,1.2108681108339046,1.068321324927302,13.523813432899379,0,roll,8.46,17.762661171378397,2.0996053394064296,0.33608150482177734,0.12297682164690471,0.07322911111457409,0.6195182800292969,0.2979831945105209,1,8.46,-91.59356439249626,0.2613042681281582,91.59356439249626,15.964587732178723,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,off,,,,,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,2.649,0.5676
5,sphere_bump,2,0,1,1,heading-only,0.04,2.1859848022460966,2.6489830017089844,1.351938936367289,1.3384628722696181,13.180002847617414,0,roll,7.76,18.607729239915273,2.397903252566401,0.3232393264770508,0.1528330930729506,0.08363183011713717,0.6489830017089844,0.27383668065651406,1,7.76,-86.72697746879707,0.02692255673834562,86.72697746879707,14.680263776974655,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,off,,,,,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,2.649,0.5676
5,sphere_bump,3,0,1,1,heading-only,0.04,3.56537322998048,2.7789764404296875,2.681034148205686,1.7413352507922149,11.111964494425727,0,roll,14.44,7.457315675124164,0.5164346035404546,0.3278413414955139,0.17765742589892522,0.053945736871862014,0.7789764404296875,0.05073519531989924,1,14.44,-88.37430368654668,-1.476542593538709,88.37430368654668,19.193041801738843,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,off,,,,,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,2.649,0.5676
5,sphere_bump,4,0,1,1,heading-only,0.04,1.8705963134765682,2.601318359375,1.0580745296813605,1.167743072431598,12.693654383791364,0,roll,7.68,26.079698383613817,3.3957940603663825,0.33091941475868225,0.11335889498392815,0.07829666137695312,0.601318359375,0.5228331405441394,1,7.68,-86.18086172808424,2.072441209399049,86.18086172808424,17.56939271527381,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,off,,,,,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,2.649,0.5676
5,sphere_bump,5,0,1,1,heading-only,0.04,5.6610565185546875,2.2306137084960938,4.666758034407555,2.927333903139026,8.54205703925369,1,timeout,20.0,4.174349830060493,0.20871749150302463,0.3233290910720825,0.23305282592773438,0.011530685424804687,0.23061370849609375,0.015630822834822176,0,20.0,0.026189770416582867,-2.1559292067067006,8.234239943003585,5.834791672023796,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,off,,,,,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,2.649,0.5676
5,sphere_bump,6,0,1,1,heading-only,0.04,1.6086975097656477,2.690948486328125,0.920827057136153,1.4034582038990207,12.460474207038466,0,roll,7.74,35.9433356577388,4.643841816245323,0.33834168314933777,0.07864308911700875,0.08926983027495154,0.690948486328125,1.0306096892339012,1,7.74,-87.54246180787746,14.859354610777062,87.54246180787746,20.076162151685743,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,off,,,,,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,2.649,0.5676
5,sphere_bump,7,0,1,1,heading-only,0.04,2.176257324218767,1.4869728088378906,1.283268557882557,1.193049843295907,11.585107527514397,0,roll,7.32,-7.85532531049671,-1.073131873018676,0.32741421461105347,0.1606908912867168,-0.07008568185274718,-0.5130271911621094,-0.116557225753703,1,7.32,88.6226042715879,1.7259354192214624,88.6226042715879,15.184756773791664,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,off,,,,,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,2.649,0.5676
5,sphere_bump,8,0,1,1,heading-only,0.04,5.390637207031261,2.468578338623047,4.415570262513554,2.527623088992951,8.02305789638953,1,timeout,20.0,3.9967286771734223,0.19983643385867111,0.33704492449760437,0.21953186035156308,0.023428916931152344,0.4685783386230469,0.01588746039272953,0,20.0,0.19779272099550088,-2.069372760568464,11.534967000822402,7.0160140385193515,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,off,,,,,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,2.649,0.5676
5,sphere_bump,9,0,1,1,heading-only,0.04,2.499304199218784,1.4764976501464844,1.588070461943434,1.1928179470858309,10.76343415974832,0,roll,7.66,17.73497317766501,2.3152706498257194,0.3254261910915375,0.1957316186969692,-0.06834234332291327,-0.5235023498535156,0.20645154923491776,1,7.66,90.40329339150799,-10.838647296273786,90.40329339150799,15.698217683463497,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,off,,,,,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,2.649,0.5676
6,box_jump_even,0,0,2,1,heading-only,0.04,3.193528413772583,1.5328422546386662,2.2427222879970556,0.969287978853179,8.269677104532667,0,below,9.18,-112.14364561445555,-12.21608340026749,0.3227089047431946,0.2389464503020243,-0.050888643285548346,-0.4671577453613338,-0.8922956451681834,1,9.18,-44.0837321260912,63.75954863599595,46.5615878213373,66.92051202178759,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,off,,,,,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,2.649,0.5676
6,box_jump_even,1,0,2,1,heading-only,0.04,3.207753753662111,1.7389312744140568,2.223135964417878,0.8635251647168013,8.046482558622428,0,below,9.040000000000001,18.515084017365865,2.0481287629829494,0.3245859742164612,0.2442205479714724,-0.028879283803754773,-0.2610687255859432,0.14637011797642274,1,9.040000000000001,66.0938061648064,63.40461790841435,66.11058917013298,63.40461790841435,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,off,,,,,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,2.649,0.5676
6,box_jump_even,2,0,2,1,heading-only,0.04,2.7411529541015653,2.621255493164057,1.8486676276072784,1.2673406434121761,8.780851892682751,0,below,7.96,-50.51320068782249,-6.345879483394786,0.32327455282211304,0.21873780830421674,0.07804717250804734,0.6212554931640568,-0.5063436073472841,1,7.96,-75.88247232250731,63.249603129939146,75.88247232250731,63.249603129939146,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,off,,,,,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,2.649,0.5676
6,box_jump_even,3,0,2,1,heading-only,0.04,3.1904800415039176,2.3631492614746037,2.220378390801116,0.6642555757222486,8.16759715823481,0,below,7.9,-54.099021111558244,-6.847977355893448,0.3229871094226837,0.27727595462074905,0.04596826094615236,0.3631492614746037,-0.43104982588855295,1,7.9,-63.79619778488698,68.88566762577669,63.79619778488698,68.88566762577669,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,off,,,,,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,2.649,0.5676
6,box_jump_even,4,0,2,1,heading-only,0.04,3.4067749023437557,1.2619377136230412,2.517399723747458,1.0677881658800104,8.824145485916665,0,roll,8.92,30.600953046373945,3.430600117306496,0.3239520788192749,0.26981781416409817,-0.08274240878665458,-0.7380622863769588,0.22190998600962292,1,8.92,90.66653086404247,31.560993175638956,90.66653086404247,31.560993175638956,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,off,,,,,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,2.649,0.5676
6,box_jump_even,5,0,2,1,heading-only,0.04,3.0351715087890625,2.5633750915527287,2.1117089202749497,1.2207024131859627,9.082318375219595,0,below,8.68,-30.579433869821145,-3.522976252283542,0.3228195905685425,0.23446676368537586,0.06490496446460008,0.5633750915527287,-0.26224414115437933,1,8.68,-72.64319185340544,62.707172233433994,72.64319185340544,62.707172233433994,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,off,,,,,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,2.649,0.5676
6,box_jump_even,6,0,2,1,heading-only,0.04,3.1074920654297102,2.045365905761713,2.107980282463469,0.8764160015662545,8.692626315330322,0,below,8.38,21.836242500123973,2.6057568615899727,0.32329729199409485,0.2514906999319463,0.0054135925729967855,0.045365905761713066,0.18083784709926,1,8.38,32.7489848323334,65.86487128601452,32.7489848323334,65.86487128601452,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,off,,,,,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,2.649,0.5676
6,box_jump_even,7,0,2,1,heading-only,0.04,2.9261810302734546,2.556985473632807,2.0050950549096838,1.167058104797534,8.891282018095948,0,below,7.94,-44.2452296442716,-5.572447058472494,0.3235030174255371,0.24259206930396152,0.0701493039839807,0.5569854736328068,-0.400909843600686,1,7.94,-67.83240564058886,64.05593752504043,67.83240564058886,64.05593752504043,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,off,,,,,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,2.649,0.5676
6,box_jump_even,8,0,2,1,heading-only,0.04,2.9790771484375114,2.652024841308588,2.083718491819622,1.1593534938329744,9.19407213061732,0,below,7.9,-39.20098113616439,-4.962149510906884,0.3229755759239197,0.2505160947389255,0.08253479003906178,0.6520248413085881,-0.34570971191215244,1,7.9,-70.5587736047251,61.59100141267769,70.5587736047251,61.59100141267769,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,off,,,,,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,2.649,0.5676
6,box_jump_even,9,0,2,1,heading-only,0.04,3.213171386718784,1.2289863586425724,2.343627449521358,0.9705636488415047,9.019842047378047,0,roll,7.44,31.252304588138344,4.200578573674508,0.32334527373313904,0.29746927240843873,-0.10363086577384778,-0.7710136413574276,0.24645882247186882,1,7.44,89.55500849621446,37.04746086761578,89.55500849621446,37.04746086761578,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,off,,,,,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,2.649,0.5676
7,box_jump_uneven,0,0,2,1,heading-only,0.04,3.2967336177825928,1.8314888000488239,2.302907148706109,0.8905136397379385,9.004843228711708,0,below,9.88,18.239310086498193,1.8460840168520436,0.3374209702014923,0.23246291677961464,-0.017055789468742522,-0.16851119995117614,0.1386038031737204,1,9.88,44.510984953150185,61.346202458421246,44.510984953150185,61.49973670972863,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,off,,,,,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,2.649,0.5676
7,box_jump_uneven,1,0,1,1,heading-only,0.04,2.4251838684082045,2.8669464111328082,1.6681562092762867,0.8066599662104109,10.21168347489662,0,roll,9.02,28.154084958743454,3.121295449971558,0.35490378737449646,0.15800264616498944,0.09611379280851533,0.8669464111328082,0.3447846213451123,1,9.02,-89.59601589750173,17.54938420525397,89.59601589750173,17.96753958225836,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,off,,,,,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,2.649,0.5676
7,box_jump_uneven,2,0,1,1,heading-only,0.04,1.7478744506835966,1.4519187927246051,0.9272050494651901,0.9804702197923327,10.516417358747837,0,roll,10.92,-43.34088613741764,-3.9689456169796373,0.3535129427909851,0.06848667130802166,-0.05019058674683104,-0.5480812072753949,-1.0114547477032787,1,10.92,85.95900968732967,-5.2420345553273435,85.95900968732967,17.83634224241528,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,off,,,,,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,2.649,0.5676
7,box_jump_uneven,3,0,1,1,heading-only,0.04,1.6058776855468864,2.6973678588867145,0.9238017646940778,1.2400794754414528,11.365537075557906,0,roll,5.92,16.817078463014923,2.8407227133471156,0.3324130177497864,0.10234420363967675,0.11779862481194502,0.6973678588867145,0.48444330720135764,1,5.92,-89.19197863513564,7.9656710396500845,89.19197863513564,11.22615891411673,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,off,,,,,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,2.649,0.5676
7,box_jump_uneven,4,0,1,1,heading-only,0.04,1.7066406250000057,2.5403129577636676,0.8895386811306867,0.9103950376439537,10.85681263666864,0,roll,6.76,-15.746155993670754,-2.3293130168152003,0.33052775263786316,0.10453263683432037,0.0799279523319035,0.5403129577636676,-0.388913765921952,1,6.76,-89.57830101312702,0.003447451790322236,89.57830101312702,19.75966900657319,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,off,,,,,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,2.649,0.5676
7,box_jump_uneven,5,0,1,1,heading-only,0.04,1.320159912109375,2.5212394714355426,0.6117131320351775,1.259744640070827,11.341823795305407,0,roll,6.94,44.64626085048346,6.433178796899633,0.3296366035938263,0.04613255217714337,0.07510655208004936,0.5212394714355426,2.4338595216723347,1,6.94,-88.94067739423595,1.2010491885469397,88.94067739423595,16.996860128116158,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,off,,,,,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,2.649,0.5676
7,box_jump_uneven,6,0,1,1,heading-only,0.04,1.4498840332031477,2.6207572937011676,0.7666389378412295,1.1618749380638247,10.817940862934291,0,roll,7.0200000000000005,18.772574431305657,2.6741559018953924,0.3298720121383667,0.064086044615833,0.08842696491469623,0.6207572937011676,0.728283754747163,1,7.0200000000000005,-85.95251789007484,-1.427154752517905,85.95251789007484,20.660977361120306,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,off,,,,,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,2.649,0.5676
7,box_jump_uneven,7,0,1,1,heading-only,0.04,1.450457763671892,2.5885841369628864,0.741177092965391,1.2026747489051595,10.166594262253826,0,roll,6.34,21.616061183421152,3.409473372779362,0.3292043209075928,0.07105012045297981,0.09283661466291583,0.5885841369628864,0.8375289969206545,1,6.34,-91.35889079549085,-3.7730755212569127,91.35889079549085,19.13279779294622,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,off,,,,,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,2.649,0.5676
7,box_jump_uneven,8,0,1,1,heading-only,0.04,1.4142272949218864,2.6472465515136676,0.7684480140547167,1.3041483126657685,11.553916219259655,0,roll,7.88,28.288664473464024,3.5899320397796988,0.3253873586654663,0.05256691559922416,0.08213788724792737,0.6472465515136676,1.1919309570051422,1,7.88,-87.63519323960867,-2.7051557351798943,87.63519323960867,21.530317162727336,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,off,,,,,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,2.649,0.5676
7,box_jump_uneven,9,0,1,1,heading-only,0.04,1.180609130859409,2.6396209716796832,0.6646312101927304,1.4471023238308554,12.086327438039511,0,roll,11.1,50.108921478462406,4.514317250311929,0.32883578538894653,0.016271092870217038,0.057623510962133626,0.6396209716796832,4.842311461557604,1,11.1,-88.84553719890694,1.6967396112106838,88.84553719890694,19.551588646157747,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,off,,,,,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,2.649,0.5676
