task,task_name,level,episode,goals,settle_ok,heading,heading_cap_rad,final_x_m,final_y_m,travelled_m,dist_to_next_goal_m,dist_to_last_goal_m,alive_at_end,end_cause,upright_s,yaw_cum_deg,yaw_rate_deg_s,base_h_max_m,vx_mean_ms,end_roll_deg,end_pitch_deg,peak_roll_deg,peak_pitch_deg,switches,refused_ticks,steps_alive,frac_WALK,frac_TROT,frac_TURN,yaw_moment,yaw_moment_gain,terrain,planner_set,perception,turn_target,swing_lift_mm,foot_yaw_turn,roll_couple,roll_gain,roll_damp,roll_cap_nm,roll_sign,partial,skill,start_phase,foot_comp,steps
0,jump_on_and_off_box,0,0,1,1,off,0.0,1.3037256002426147,2.468841075897217,0.558624377100746,1.3081035968508075,16.80281659920127,0,roll,6.92,49.84700512625375,7.203324440210079,0.3276541531085968,0.043890982694019476,-87.5128092819501,3.45620258755521,87.5128092819501,15.984356004919253,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,off,,,,,0,WALK,first,on,1000
0,jump_on_and_off_box,1,0,1,1,off,0.0,1.4285598754882827,2.5132648944854736,0.6686586713635865,1.2280478860417594,16.47943508216485,0,roll,6.96,31.447843707910863,4.518368348837767,0.32677778601646423,0.0615746947540636,-87.6852653689052,-0.7773359187717058,87.6852653689052,13.822126113198335,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,off,,,,,0,WALK,first,on,1000
0,jump_on_and_off_box,2,0,1,1,off,0.0,1.7921249389648466,0.7352187633514404,1.492358366984392,1.4647191223696012,15.55936568389773,1,timeout,20.0,-79.58646489261619,-3.9793232446308098,0.3273845314979553,0.03960624694824233,0.39981224232971174,-1.799842117206615,11.425460777156273,7.827025797860948,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,off,,,,,0,WALK,first,on,1000
0,jump_on_and_off_box,3,0,1,1,off,0.0,1.4076202392578239,1.2790120840072632,0.8282377885970642,1.3462894484191756,15.708933959067943,0,roll,17.18,-27.60730086976207,-1.606944171697443,0.32348352670669556,0.023726440003365767,91.36658299407566,-13.992406481331297,91.36658299407566,15.59047394111579,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,off,,,,,0,WALK,first,on,1000
0,jump_on_and_off_box,4,0,1,1,off,0.0,1.9426635742187557,0.9297941327095032,1.4261680169397588,1.197186441419683,15.494340579003898,1,timeout,20.0,-58.58183580423082,-2.929091790211541,0.32693973183631897,0.047133178710937786,-1.7947634064547475,-2.2401624975825527,9.097697425914395,7.17262100155439,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,off,,,,,0,WALK,first,on,1000
0,jump_on_and_off_box,5,0,1,1,off,0.0,1.6793212890625,1.535487174987793,0.8229517472940671,0.9619296740850094,15.177788531768813,1,timeout,20.0,-71.12583626166179,-3.5562918130830896,0.32770490646362305,0.033966064453125,10.446997965025167,-4.302469297661886,10.755517177087045,7.395575742701003,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,off,,,,,0,WALK,first,on,1000
0,jump_on_and_off_box,6,0,1,1,off,0.0,1.6397491455078352,1.8899269104003906,0.6491494852743926,0.9472808418572983,14.560666915728602,1,timeout,20.0,-12.461326175310319,-0.6230663087655159,0.3210049271583557,0.03198745727539176,5.6744568259072325,-5.964273373721005,8.05830947456757,6.339739577442881,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,off,,,,,0,WALK,first,on,1000
0,jump_on_and_off_box,7,0,1,1,off,0.0,1.6344329833984546,1.9539850950241089,0.636099506291118,0.9029873930524972,14.815638474088521,1,timeout,20.0,0.04412536038674375,0.0022062680193371876,0.32043659687042236,0.031721649169922726,3.8022444498453782,-4.60251186502908,8.127546194662385,5.738248265829026,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,off,,,,,0,WALK,first,on,1000
0,jump_on_and_off_box,8,0,1,1,off,0.0,1.6611145019531364,2.088228940963745,0.6669758096935208,0.7588557910016929,14.589152285898782,1,timeout,20.0,24.49236923630383,1.2246184618151914,0.3210568130016327,0.03305572509765682,-1.7702983662568992,-3.1618943083375797,8.025971267616722,5.597229074019443,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,off,,,,,0,WALK,first,on,1000
0,jump_on_and_off_box,9,0,1,1,off,0.0,1.695623779296909,1.7502912282943726,0.7390851865583885,0.785885285882178,13.70665101581121,1,timeout,20.0,-42.03685057881745,-2.1018425289408724,0.3221510648727417,0.03478118896484546,5.451546028225748,-2.3984006699369314,8.159635897985645,6.7945382131683045,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,off,,,,,0,WALK,first,on,1000
