task,task_name,level,episode,goals,settle_ok,heading,heading_cap_rad,final_x_m,final_y_m,travelled_m,dist_to_next_goal_m,dist_to_last_goal_m,alive_at_end,end_cause,upright_s,yaw_cum_deg,yaw_rate_deg_s,base_h_max_m,vx_mean_ms,end_roll_deg,end_pitch_deg,peak_roll_deg,peak_pitch_deg,switches,refused_ticks,steps_alive,frac_WALK,frac_TROT,frac_TURN,yaw_moment,yaw_moment_gain,terrain,planner_set,perception,turn_target,swing_lift_mm,foot_yaw_turn,roll_couple,roll_gain,roll_damp,roll_cap_nm,roll_sign,partial,skill,start_phase,foot_comp,steps
5,sphere_bump,5,0,1,1,off,0.0,5.2593994140625,2.728912353515625,4.321318848178604,2.462378463198141,8.97026488217452,1,timeout,20.0,26.727956939459574,1.3363978469729787,0.32336947321891785,0.212969970703125,-0.6906900198872605,-2.166056347594609,8.93919216365115,4.9073751272002335,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000
5,sphere_bump,6,0,1,1,off,0.0,1.7767272949218977,2.68963623046875,1.0387027587581712,1.2827788051897169,12.29263279462909,0,roll,6.72,17.429129565096986,2.5936204709965756,0.33656343817710876,0.11558441888718717,-90.50499955308428,5.7356082159114985,90.50499955308428,10.743301546654287,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000
5,sphere_bump,7,0,1,1,off,0.0,2.195635986328142,1.3916130065917969,1.3415215784888226,1.2512022600780095,11.570370024082326,0,roll,7.48,-6.076277174055946,-0.8123365205957146,0.3231440782546997,0.15984438319894947,86.8055457115224,-7.117932841147624,86.8055457115224,14.517989759207902,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000
5,sphere_bump,8,0,1,1,off,0.0,4.888531494140636,3.3764381408691406,4.124955652678329,2.6655492173687447,8.6220460496262,1,timeout,20.0,39.804340060515614,1.9902170030257806,0.3331444561481476,0.1944265747070318,-1.5255701267042194,-2.4223984483134475,14.10880655271831,9.46674354215328,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000
5,sphere_bump,9,0,1,1,off,0.0,3.637976074218784,0.8876533508300781,2.8629063617363215,1.8646017625870857,9.676172746376022,0,roll,18.3,-32.766810539834864,-1.7905360950729434,0.3304707705974579,0.1441516980447423,89.13890775820663,-0.8371617198303836,89.13890775820663,15.83648041679465,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000
6,box_jump_even,0,0,2,1,off,0.0,3.1375069618225098,2.665135955810541,2.2386026560226577,1.1758537313712705,8.339061478935221,0,below,9.36,-39.98300247047743,-4.2716882981279305,0.3229304850101471,0.2283661283998408,-65.48013228786704,64.46700095624993,65.48013228786704,64.46700095624993,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000
6,box_jump_even,1,0,2,1,off,0.0,3.1640144348144545,2.6188255310058537,2.2507562089017994,1.0208493536284795,8.10963054634511,0,below,9.4,-41.88954104192521,-4.456334153396299,0.32359904050827026,0.23021430157600578,-56.09374018935733,67.76771370328586,56.09374018935733,67.76771370328586,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000
6,box_jump_even,2,0,2,1,off,0.0,3.012965393066409,2.0220542907714787,2.013086204171206,0.8451231979382018,8.487063261872734,0,below,8.4,17.322814850107306,2.0622398631080125,0.32407763600349426,0.2396387372698106,24.229326555530307,65.83362993627985,24.91933012891731,65.83362993627985,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000
6,box_jump_even,3,0,2,1,off,0.0,2.9312866210937614,1.1758323669433537,2.09979053721888,1.2681437403340035,8.458958992899362,0,below,8.28,28.3918082625444,3.428962350548841,0.32262957096099854,0.23324717646059923,85.76458711501915,62.220589432642406,85.76458711501915,62.220589432642406,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000
6,box_jump_even,4,0,2,1,off,0.0,3.212973022460943,2.051438903808588,2.213570771167019,0.9541187052682178,8.987174186352439,0,below,9.22,0.28239611808254494,0.030628646212857366,0.324817419052124,0.2400187659935947,0.42491099294890955,65.2794569776963,17.256691698228348,67.40950520535064,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000
6,box_jump_even,5,0,2,1,off,0.0,2.8889007568359375,1.1806427001953068,2.058954213652799,1.4431148485052965,9.247469689172314,0,roll,9.02,22.598733028500817,2.505402774778361,0.32289889454841614,0.20941250075786447,89.53203638155289,26.75725560435555,89.53203638155289,26.75725560435555,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000
6,box_jump_even,6,0,2,1,off,0.0,3.1860595703125227,2.6198364257812443,2.272235383863265,0.9573871586627883,8.63621253333485,0,below,8.700000000000001,-17.15484919796714,-1.9718217468927743,0.32241296768188477,0.25127121497845084,-44.45302727693011,63.60613645851229,44.45302727693011,63.60613645851229,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000
6,box_jump_even,7,0,2,1,off,0.0,3.229815673828142,1.5209251403808537,2.280699598888191,0.9594273015149007,8.583564067779806,0,roll,8.24,24.101851126264194,2.9249819327990525,0.3237621486186981,0.2706086982801143,91.4272927398199,28.992687784837354,91.4272927398199,28.992687784837354,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000
6,box_jump_even,8,0,2,1,off,0.0,2.8805053710937614,2.242204284667963,1.896038862002571,1.1114373928073273,9.272658388554639,0,below,7.96,-16.25233409454711,-2.0417505143903405,0.322640597820282,0.2362443933534876,-58.59055398592047,63.08460478725763,58.59055398592047,63.08460478725763,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000
6,box_jump_even,9,0,2,1,off,0.0,3.067205810546909,1.5202117919921818,2.1221537615597645,0.9101998268673301,9.145388260290062,0,roll,7.5600000000000005,22.922785666259244,3.0321145061189476,0.32227465510368347,0.27343992203001444,87.68926776521283,32.32044015321465,87.68926776521283,32.32044015321465,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000
7,box_jump_uneven,0,0,2,1,off,0.0,3.26505446434021,2.5968009948730426,2.3423584597385965,1.0649438326791003,9.054634849612668,0,below,10.18,-41.96258816741664,-4.122061706033069,0.3379642069339752,0.2225004385402957,-69.37178686214594,67.61841007075164,69.37178686214594,67.61841007075164,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000
7,box_jump_uneven,1,0,2,1,off,0.0,3.3148513793945327,1.3996269226074176,2.3914398885906816,1.184895004644391,9.304538287243998,0,roll,13.280000000000001,47.759902144491235,3.596378173530966,0.36041709780693054,0.17431109784597382,89.18111488287292,28.692968083546653,89.18111488287292,28.692968083546653,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000
7,box_jump_uneven,2,0,1,1,off,0.0,1.8290283203125028,2.9153854370117145,1.2349973498648883,1.2261531893492164,10.461098472299264,0,roll,7.38,13.125034581905737,1.7784599704479318,0.3442953824996948,0.11233446074695161,-86.64560171724452,23.97250938055714,86.64560171724452,24.04738218320459,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000
7,box_jump_uneven,3,0,1,1,off,0.0,1.5216567993164176,2.6185638427734332,0.8091644108953914,1.2797437959377984,11.445070971391893,0,roll,6.0200000000000005,27.20584661805907,4.5192436242623035,0.3363332748413086,0.0866539533748202,-88.63576455066226,8.953525026355802,88.63576455066226,12.6741401161713,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000
