task,task_name,level,episode,goals,settle_ok,heading,heading_cap_rad,final_x_m,final_y_m,travelled_m,dist_to_next_goal_m,dist_to_last_goal_m,alive_at_end,end_cause,upright_s,yaw_cum_deg,yaw_rate_deg_s,base_h_max_m,vx_mean_ms,vy_mean_ms,cross_track_m,cross_track_abs_max_m,curvature_rad_m,fell,episode_s,end_roll_deg,end_pitch_deg,peak_roll_deg,peak_pitch_deg,switches,refused_ticks,steps_alive,frac_WALK,frac_TROT,frac_TURN,yaw_moment,yaw_moment_gain,terrain,planner_set,perception,turn_target,swing_lift_mm,foot_yaw_turn,roll_couple,roll_gain,roll_damp,roll_cap_nm,roll_sign,partial,skill,start_phase,foot_comp,steps,terrain_seed,measurement_seed,episode_length_s,episodes,num_envs,rate,gutter,spawn_z,settle_s,foot_clip_rad,steering,cross_track,cross_track_gain,cross_track_cap,cmd_mean_feet_down,cmd_frac_below_3_feet
0,jump_on_and_off_box,0,0,1,1,heading-only,0.04,1.369444489479065,1.4736367464065552,0.6430765938361651,1.2231277211787388,16.738833470865167,0,roll,6.54,-41.95470690673466,-6.415092799194902,0.322959303855896,0.05648998310077446,-0.08048367791948698,-0.525710940361023,0.27550577729136605,-1.9820238035333293,1,6.54,88.22175331269861,0.3852433369442841,88.22175331269861,17.305575381869428,,,,,,,off,5.0,legged_eval-seed1,,n/a,settle,0.0,auto,off,,,,,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,off,,,2.649,0.5676
0,jump_on_and_off_box,1,0,1,1,heading-only,0.04,1.4299789428710952,2.6713685989379883,0.7972563495843115,1.3070376664893546,16.4836988997588,0,roll,5.1000000000000005,5.77562989234238,1.132476449478898,0.3278217911720276,0.0843095966413912,0.1316409017525467,0.6742061376571655,0.4232765050558951,0.23443882466635224,1,5.1000000000000005,-87.27470982844528,-0.30323662050427935,87.27470982844528,12.169875167612362,,,,,,,off,5.0,legged_eval-seed1,,n/a,settle,0.0,auto,off,,,,,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,off,,,2.649,0.5676
0,jump_on_and_off_box,2,0,1,1,heading-only,0.04,1.5158187866210966,2.873969078063965,1.0148354398833523,1.2873357097700608,15.80835850195065,0,roll,5.0200000000000005,9.949364259995093,1.9819450717121698,0.3346078395843506,0.10275274633886386,0.17409742590915633,0.8630521297454834,0.4773177889262012,0.33664761602551024,1,5.0200000000000005,-88.55356341100573,-0.9060016984811473,88.55356341100573,10.413275498911686,,,,,,,off,5.0,legged_eval-seed1,,n/a,settle,0.0,auto,off,,,,,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,off,,,2.649,0.5676
0,jump_on_and_off_box,3,0,1,1,heading-only,0.04,1.6565444946289176,1.9564262628555298,0.6579888631248072,0.898778311008341,15.443516976937117,1,timeout,20.0,-11.998262933929311,-0.5999131466964656,0.32949531078338623,0.03282722473144588,-0.002178686857223511,-0.035395264625549316,0.1524174454432456,-0.3189565892794829,0,20.0,2.844407930409155,-2.4282485688071875,8.820471203477776,7.019172505874099,,,,,,,off,5.0,legged_eval-seed1,,n/a,settle,0.0,auto,off,,,,,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,off,,,2.649,0.5676
0,jump_on_and_off_box,4,0,1,1,heading-only,0.04,1.2977050781250057,1.302870750427246,0.7580352921541891,1.4545660645921885,16.117378538138617,0,roll,9.68,-36.18646585365994,-3.7382712658739607,0.3314533531665802,0.030754656831095628,-0.07201748445999524,-0.7156977653503418,0.2749475085566793,-2.1214719540043268,1,9.68,87.8803846975016,-5.081816146086497,87.8803846975016,11.655631273112705,,,,,,,off,5.0,legged_eval-seed1,,n/a,settle,0.0,auto,off,,,,,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,off,,,2.649,0.5676
0,jump_on_and_off_box,5,0,0,1,heading-only,0.04,0.8940277099609375,1.5572500228881836,0.45525560786072383,0.7504864812424669,15.962113872001,0,roll,1.74,-17.221849569109736,-9.897614694890652,0.30868035554885864,-0.060903614964978446,-0.25445400983437727,-0.44088542461395264,0.40830271219622677,2.8363827766044825,1,1.74,87.81056284221332,3.2976655328287867,87.81056284221332,13.28661775478404,,,,,,,off,5.0,legged_eval-seed1,,n/a,settle,0.0,auto,off,,,,,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,off,,,2.649,0.5676
0,jump_on_and_off_box,6,0,1,1,heading-only,0.04,1.6408477783203352,2.0555830001831055,0.6432537173522316,0.9439267232006775,14.55925832190462,1,timeout,20.0,6.385709206256394,0.3192854603128197,0.33396607637405396,0.03204238891601676,0.0027791500091552735,0.05639851093292236,0.05402609592103292,0.1739128299956083,0,20.0,-1.732460898062209,-1.5620826432624757,7.624716578352457,6.2248102248106765,,,,,,,off,5.0,legged_eval-seed1,,n/a,settle,0.0,auto,off,,,,,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,off,,,2.649,0.5676
0,jump_on_and_off_box,7,0,1,1,heading-only,0.04,1.4479705810547046,1.4127918481826782,0.7385736625761877,1.2211384837576145,15.013517246150595,0,roll,5.6000000000000005,-25.075045197319866,-4.477686642378547,0.3214063048362732,0.07999474661691151,-0.10485859853880745,-0.6222196817398071,0.2347411459814487,-0.9769438380289076,1,5.6000000000000005,91.70683606498505,5.324426559822874,91.70683606498505,15.65118609630448,,,,,,,off,5.0,legged_eval-seed1,,n/a,settle,0.0,auto,off,,,,,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,off,,,2.649,0.5676
0,jump_on_and_off_box,8,0,0,1,heading-only,0.04,1.2523315429687614,2.5024824142456055,0.5622808766115811,0.5602037497503267,15.006083690412227,0,roll,2.02,-26.15718764334821,-12.949102793736737,0.33092227578163147,0.12491660543007989,0.24875367041861657,0.5230346918106079,0.4334608030112852,-1.8092428796938826,1,2.02,-90.76146619152397,-8.235052337149249,90.76146619152397,12.487493077992237,,,,,,,off,5.0,legged_eval-seed1,,n/a,settle,0.0,auto,off,,,,,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,off,,,2.649,0.5676
0,jump_on_and_off_box,9,0,1,1,heading-only,0.04,1.305914306640659,2.5531132221221924,0.632074204104098,1.2308968577342283,14.104934801984808,0,roll,11.64,32.30782635383764,2.7755864565152613,0.33151355385780334,0.026281297821362466,0.04751831805173474,0.5570211410522461,0.3427028880089428,1.8432545709587167,1,11.64,-90.25789961879107,-8.04904909030836,90.25789961879107,11.986129662470052,,,,,,,off,5.0,legged_eval-seed1,,n/a,settle,0.0,auto,off,,,,,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,off,,,2.649,0.5676
