argv,drift_max_m,entry_frame,family,fell,final_dist_m,foot_comp,grid_cols,grid_rows,heading,heading_cap_rad,heading_len,heading_len_cap_rad,inplace_at,level_m,n_probes,param,probe,reached,rep,run_utc,score,skill,spawn_x,spawn_z0_m,steps,swing_lift_mm,swing_lift_sym,t_reached_s,yaw_cum_deg,yaw_ok_deg
--headless --device cpu --probes data/calibration_probes_v2.npz --params skill.SLOPE_WALK_MAX skill.ROUGHNESS_TROT_MAX --reps 5 --foot-comp on --heading heading-only --trace-npz outputs/trace_v2_walk.npz --results-csv outputs/v2_slope_rough.csv,,13,roughness,1,5.695088791809973,on,5,4,heading-only,0.0,0,0.04,obstacle,0.025,20,skill.ROUGHNESS_TROT_MAX,roughness_0p03,0,2,2026-08-31T02:22:09Z,goal,TROT,0.9999999999999964,0.0,1841,0.0,1,nan,,
--headless --device cpu --probes data/calibration_probes_v2.npz --params skill.SLOPE_WALK_MAX skill.ROUGHNESS_TROT_MAX --reps 5 --foot-comp on --heading heading-only --trace-npz outputs/trace_v2_walk.npz --results-csv outputs/v2_slope_rough.csv,,13,roughness,1,5.504292866333071,on,5,4,heading-only,0.0,0,0.04,obstacle,0.03,20,skill.ROUGHNESS_TROT_MAX,roughness_0p03,0,2,2026-08-31T02:22:09Z,goal,TROT,1.0,0.0,1841,0.0,1,nan,,
--headless --device cpu --probes data/calibration_probes_v2.npz --params skill.SLOPE_WALK_MAX skill.ROUGHNESS_TROT_MAX --reps 5 --foot-comp on --heading heading-only --trace-npz outputs/trace_v2_walk.npz --results-csv outputs/v2_slope_rough.csv,,13,roughness,1,5.8711023241677385,on,5,4,heading-only,0.0,0,0.04,obstacle,0.035,20,skill.ROUGHNESS_TROT_MAX,roughness_0p04,0,2,2026-08-31T02:22:09Z,goal,TROT,0.9999999999999929,0.0,1841,0.0,1,nan,,
--headless --device cpu --probes data/calibration_probes_v2.npz --params skill.SLOPE_WALK_MAX skill.ROUGHNESS_TROT_MAX --reps 5 --foot-comp on --heading heading-only --trace-npz outputs/trace_v2_walk.npz --results-csv outputs/v2_slope_rough.csv,,13,roughness,1,5.732289060104195,on,5,4,heading-only,0.0,0,0.04,obstacle,0.04,20,skill.ROUGHNESS_TROT_MAX,roughness_0p04,0,2,2026-08-31T02:22:09Z,goal,TROT,1.0,0.0,1841,0.0,1,nan,,
--headless --device cpu --probes data/calibration_probes_v2.npz --params skill.SLOPE_WALK_MAX skill.ROUGHNESS_TROT_MAX --reps 5 --foot-comp on --heading heading-only --trace-npz outputs/trace_v2_walk.npz --results-csv outputs/v2_slope_rough.csv,,13,roughness,1,5.887727271711231,on,5,4,heading-only,0.0,0,0.04,obstacle,0.045,20,skill.ROUGHNESS_TROT_MAX,roughness_0p04,0,2,2026-08-31T02:22:09Z,goal,TROT,0.9999999999999982,0.0,1841,0.0,1,nan,,
--headless --device cpu --probes data/calibration_probes_v2.npz --params skill.SLOPE_WALK_MAX skill.ROUGHNESS_TROT_MAX --reps 5 --foot-comp on --heading heading-only --trace-npz outputs/trace_v2_walk.npz --results-csv outputs/v2_slope_rough.csv,,13,roughness,1,5.858034114891753,on,5,4,heading-only,0.0,0,0.04,obstacle,0.05,20,skill.ROUGHNESS_TROT_MAX,roughness_0p05,0,2,2026-08-31T02:22:09Z,goal,TROT,0.9999999999999964,0.0,1841,0.0,1,nan,,
--headless --device cpu --probes data/calibration_probes_v2.npz --params skill.SLOPE_WALK_MAX skill.ROUGHNESS_TROT_MAX --reps 5 --foot-comp on --heading heading-only --trace-npz outputs/trace_v2_walk.npz --results-csv outputs/v2_slope_rough.csv,,13,roughness,1,5.551110011998225,on,5,4,heading-only,0.0,0,0.04,obstacle,0.055,20,skill.ROUGHNESS_TROT_MAX,roughness_0p06,0,2,2026-08-31T02:22:09Z,goal,TROT,1.0,0.0,1841,0.0,1,nan,,
--headless --device cpu --probes data/calibration_probes_v2.npz --params skill.SLOPE_WALK_MAX skill.ROUGHNESS_TROT_MAX --reps 5 --foot-comp on --heading heading-only --trace-npz outputs/trace_v2_walk.npz --results-csv outputs/v2_slope_rough.csv,,13,roughness,1,6.012128938007271,on,5,4,heading-only,0.0,0,0.04,obstacle,0.06,20,skill.ROUGHNESS_TROT_MAX,roughness_0p06,0,2,2026-08-31T02:22:09Z,goal,TROT,0.9999999999999929,0.0,1841,0.0,1,nan,,
--headless --device cpu --probes data/calibration_probes_v2.npz --params skill.SLOPE_WALK_MAX skill.ROUGHNESS_TROT_MAX --reps 5 --foot-comp on --heading heading-only --trace-npz outputs/trace_v2_walk.npz --results-csv outputs/v2_slope_rough.csv,,22,slope,1,1.6827815726109705,on,5,4,heading-only,0.0,0,0.04,obstacle,5.0,20,skill.SLOPE_WALK_MAX,slope_5p00,1,3,2026-08-31T02:22:09Z,goal,WALK,1.0,0.0,1848,0.0,1,29.92,,
--headless --device cpu --probes data/calibration_probes_v2.npz --params skill.SLOPE_WALK_MAX skill.ROUGHNESS_TROT_MAX --reps 5 --foot-comp on --heading heading-only --trace-npz outputs/trace_v2_walk.npz --results-csv outputs/v2_slope_rough.csv,,22,slope,1,2.8140655879013456,on,5,4,heading-only,0.0,0,0.04,obstacle,10.0,20,skill.SLOPE_WALK_MAX,slope_10p00,0,3,2026-08-31T02:22:09Z,goal,WALK,0.9999999999999982,0.0,1848,0.0,1,nan,,
--headless --device cpu --probes data/calibration_probes_v2.npz --params skill.SLOPE_WALK_MAX skill.ROUGHNESS_TROT_MAX --reps 5 --foot-comp on --heading heading-only --trace-npz outputs/trace_v2_walk.npz --results-csv outputs/v2_slope_rough.csv,,22,slope,1,2.5005246991795125,on,5,4,heading-only,0.0,0,0.04,obstacle,15.0,20,skill.SLOPE_WALK_MAX,slope_15p00,0,3,2026-08-31T02:22:09Z,goal,WALK,0.9999999999999964,0.0,1848,0.0,1,nan,,
--headless --device cpu --probes data/calibration_probes_v2.npz --params skill.SLOPE_WALK_MAX skill.ROUGHNESS_TROT_MAX --reps 5 --foot-comp on --heading heading-only --trace-npz outputs/trace_v2_walk.npz --results-csv outputs/v2_slope_rough.csv,,22,slope,1,3.0151805113369208,on,5,4,heading-only,0.0,0,0.04,obstacle,20.0,20,skill.SLOPE_WALK_MAX,slope_20p00,0,3,2026-08-31T02:22:09Z,goal,WALK,1.0,0.0,1848,0.0,1,nan,,
--headless --device cpu --probes data/calibration_probes_v2.npz --params skill.SLOPE_WALK_MAX skill.ROUGHNESS_TROT_MAX --reps 5 --foot-comp on --heading heading-only --trace-npz outputs/trace_v2_walk.npz --results-csv outputs/v2_slope_rough.csv,,22,slope,1,2.94082562878953,on,5,4,heading-only,0.0,0,0.04,obstacle,25.0,20,skill.SLOPE_WALK_MAX,slope_25p00,0,3,2026-08-31T02:22:09Z,goal,WALK,0.9999999999999929,0.0,1848,0.0,1,nan,,
--headless --device cpu --probes data/calibration_probes_v2.npz --params skill.SLOPE_WALK_MAX skill.ROUGHNESS_TROT_MAX --reps 5 --foot-comp on --heading heading-only --trace-npz outputs/trace_v2_walk.npz --results-csv outputs/v2_slope_rough.csv,,22,slope,1,3.1386596844121315,on,5,4,heading-only,0.0,0,0.04,obstacle,30.0,20,skill.SLOPE_WALK_MAX,slope_30p00,0,3,2026-08-31T02:22:09Z,goal,WALK,1.0,0.0,1848,0.0,1,nan,,
--headless --device cpu --probes data/calibration_probes_v2.npz --params skill.SLOPE_WALK_MAX skill.ROUGHNESS_TROT_MAX --reps 5 --foot-comp on --heading heading-only --trace-npz outputs/trace_v2_walk.npz --results-csv outputs/v2_slope_rough.csv,,22,slope,1,3.197286519969674,on,5,4,heading-only,0.0,0,0.04,obstacle,35.0,20,skill.SLOPE_WALK_MAX,slope_35p00,0,3,2026-08-31T02:22:09Z,goal,WALK,0.9999999999999982,0.0,1848,0.0,1,nan,,
--headless --device cpu --probes data/calibration_probes_v2.npz --params skill.SLOPE_WALK_MAX skill.ROUGHNESS_TROT_MAX --reps 5 --foot-comp on --heading heading-only --trace-npz outputs/trace_v2_walk.npz --results-csv outputs/v2_slope_rough.csv,,22,slope,1,3.128139913797168,on,5,4,heading-only,0.0,0,0.04,obstacle,40.0,20,skill.SLOPE_WALK_MAX,slope_40p00,0,3,2026-08-31T02:22:09Z,goal,WALK,0.9999999999999964,0.0,1848,0.0,1,nan,,
--headless --device cpu --probes data/calibration_probes_v2.npz --params skill.SLOPE_WALK_MAX skill.ROUGHNESS_TROT_MAX --reps 5 --foot-comp on --heading heading-only --trace-npz outputs/trace_v2_walk.npz --results-csv outputs/v2_slope_rough.csv,,19,roughness,1,5.727133002644865,on,5,4,heading-only,0.0,0,0.04,obstacle,0.005,20,skill.ROUGHNESS_TROT_MAX,roughness_0p01,0,3,2026-08-31T02:22:09Z,goal,TROT,1.0,0.0,1848,0.0,1,nan,,
--headless --device cpu --probes data/calibration_probes_v2.npz --params skill.SLOPE_WALK_MAX skill.ROUGHNESS_TROT_MAX --reps 5 --foot-comp on --heading heading-only --trace-npz outputs/trace_v2_walk.npz --results-csv outputs/v2_slope_rough.csv,,19,roughness,1,5.7552186470112785,on,5,4,heading-only,0.0,0,0.04,obstacle,0.01,20,skill.ROUGHNESS_TROT_MAX,roughness_0p01,0,3,2026-08-31T02:22:09Z,goal,TROT,0.9999999999999929,0.0,1848,0.0,1,nan,,
--headless --device cpu --probes data/calibration_probes_v2.npz --params skill.SLOPE_WALK_MAX skill.ROUGHNESS_TROT_MAX --reps 5 --foot-comp on --heading heading-only --trace-npz outputs/trace_v2_walk.npz --results-csv outputs/v2_slope_rough.csv,,19,roughness,1,5.778617279813797,on,5,4,heading-only,0.0,0,0.04,obstacle,0.015,20,skill.ROUGHNESS_TROT_MAX,roughness_0p01,0,3,2026-08-31T02:22:09Z,goal,TROT,1.0,0.0,1848,0.0,1,nan,,
--headless --device cpu --probes data/calibration_probes_v2.npz --params skill.SLOPE_WALK_MAX skill.ROUGHNESS_TROT_MAX --reps 5 --foot-comp on --heading heading-only --trace-npz outputs/trace_v2_walk.npz --results-csv outputs/v2_slope_rough.csv,,19,roughness,1,5.756032619443019,on,5,4,heading-only,0.0,0,0.04,obstacle,0.02,20,skill.ROUGHNESS_TROT_MAX,roughness_0p02,0,3,2026-08-31T02:22:09Z,goal,TROT,0.9999999999999982,0.0,1848,0.0,1,nan,,
--headless --device cpu --probes data/calibration_probes_v2.npz --params skill.SLOPE_WALK_MAX skill.ROUGHNESS_TROT_MAX --reps 5 --foot-comp on --heading heading-only --trace-npz outputs/trace_v2_walk.npz --results-csv outputs/v2_slope_rough.csv,,19,roughness,1,5.743417935720752,on,5,4,heading-only,0.0,0,0.04,obstacle,0.025,20,skill.ROUGHNESS_TROT_MAX,roughness_0p03,0,3,2026-08-31T02:22:09Z,goal,TROT,0.9999999999999964,0.0,1848,0.0,1,nan,,
--headless --device cpu --probes data/calibration_probes_v2.npz --params skill.SLOPE_WALK_MAX skill.ROUGHNESS_TROT_MAX --reps 5 --foot-comp on --heading heading-only --trace-npz outputs/trace_v2_walk.npz --results-csv outputs/v2_slope_rough.csv,,19,roughness,1,5.737789450632992,on,5,4,heading-only,0.0,0,0.04,obstacle,0.03,20,skill.ROUGHNESS_TROT_MAX,roughness_0p03,0,3,2026-08-31T02:22:09Z,goal,TROT,1.0,0.0,1848,0.0,1,nan,,
--headless --device cpu --probes data/calibration_probes_v2.npz --params skill.SLOPE_WALK_MAX skill.ROUGHNESS_TROT_MAX --reps 5 --foot-comp on --heading heading-only --trace-npz outputs/trace_v2_walk.npz --results-csv outputs/v2_slope_rough.csv,,19,roughness,1,5.748863834074009,on,5,4,heading-only,0.0,0,0.04,obstacle,0.035,20,skill.ROUGHNESS_TROT_MAX,roughness_0p04,0,3,2026-08-31T02:22:09Z,goal,TROT,0.9999999999999929,0.0,1848,0.0,1,nan,,
--headless --device cpu --probes data/calibration_probes_v2.npz --params skill.SLOPE_WALK_MAX skill.ROUGHNESS_TROT_MAX --reps 5 --foot-comp on --heading heading-only --trace-npz outputs/trace_v2_walk.npz --results-csv outputs/v2_slope_rough.csv,,19,roughness,1,5.779769949463161,on,5,4,heading-only,0.0,0,0.04,obstacle,0.04,20,skill.ROUGHNESS_TROT_MAX,roughness_0p04,0,3,2026-08-31T02:22:09Z,goal,TROT,1.0,0.0,1848,0.0,1,nan,,
--headless --device cpu --probes data/calibration_probes_v2.npz --params skill.SLOPE_WALK_MAX skill.ROUGHNESS_TROT_MAX --reps 5 --foot-comp on --heading heading-only --trace-npz outputs/trace_v2_walk.npz --results-csv outputs/v2_slope_rough.csv,,19,roughness,1,5.749029136611243,on,5,4,heading-only,0.0,0,0.04,obstacle,0.045,20,skill.ROUGHNESS_TROT_MAX,roughness_0p04,0,3,2026-08-31T02:22:09Z,goal,TROT,0.9999999999999982,0.0,1848,0.0,1,nan,,
--headless --device cpu --probes data/calibration_probes_v2.npz --params skill.SLOPE_WALK_MAX skill.ROUGHNESS_TROT_MAX --reps 5 --foot-comp on --heading heading-only --trace-npz outputs/trace_v2_walk.npz --results-csv outputs/v2_slope_rough.csv,,19,roughness,1,5.74819278939694,on,5,4,heading-only,0.0,0,0.04,obstacle,0.05,20,skill.ROUGHNESS_TROT_MAX,roughness_0p05,0,3,2026-08-31T02:22:09Z,goal,TROT,0.9999999999999964,0.0,1848,0.0,1,nan,,
--headless --device cpu --probes data/calibration_probes_v2.npz --params skill.SLOPE_WALK_MAX skill.ROUGHNESS_TROT_MAX --reps 5 --foot-comp on --heading heading-only --trace-npz outputs/trace_v2_walk.npz --results-csv outputs/v2_slope_rough.csv,,19,roughness,1,5.7618946117344825,on,5,4,heading-only,0.0,0,0.04,obstacle,0.055,20,skill.ROUGHNESS_TROT_MAX,roughness_0p06,0,3,2026-08-31T02:22:09Z,goal,TROT,1.0,0.0,1848,0.0,1,nan,,
--headless --device cpu --probes data/calibration_probes_v2.npz --params skill.SLOPE_WALK_MAX skill.ROUGHNESS_TROT_MAX --reps 5 --foot-comp on --heading heading-only --trace-npz outputs/trace_v2_walk.npz --results-csv outputs/v2_slope_rough.csv,,19,roughness,1,5.738069479006857,on,5,4,heading-only,0.0,0,0.04,obstacle,0.06,20,skill.ROUGHNESS_TROT_MAX,roughness_0p06,0,3,2026-08-31T02:22:09Z,goal,TROT,0.9999999999999929,0.0,1848,0.0,1,nan,,
--headless --device cpu --probes data/calibration_probes_v2.npz --params skill.SLOPE_WALK_MAX skill.ROUGHNESS_TROT_MAX --reps 5 --foot-comp on --heading heading-only --trace-npz outputs/trace_v2_walk.npz --results-csv outputs/v2_slope_rough.csv,,30,slope,1,1.6739052250499802,on,5,4,heading-only,0.0,0,0.04,obstacle,5.0,20,skill.SLOPE_WALK_MAX,slope_5p00,1,4,2026-08-31T02:22:09Z,goal,WALK,1.0,0.0,1807,0.0,1,28.94,,
--headless --device cpu --probes data/calibration_probes_v2.npz --params skill.SLOPE_WALK_MAX skill.ROUGHNESS_TROT_MAX --reps 5 --foot-comp on --heading heading-only --trace-npz outputs/trace_v2_walk.npz --results-csv outputs/v2_slope_rough.csv,,30,slope,1,2.553115022381645,on,5,4,heading-only,0.0,0,0.04,obstacle,10.0,20,skill.SLOPE_WALK_MAX,slope_10p00,0,4,2026-08-31T02:22:09Z,goal,WALK,0.9999999999999982,0.0,1807,0.0,1,nan,,
--headless --device cpu --probes data/calibration_probes_v2.npz --params skill.SLOPE_WALK_MAX skill.ROUGHNESS_TROT_MAX --reps 5 --foot-comp on --heading heading-only --trace-npz outputs/trace_v2_walk.npz --results-csv outputs/v2_slope_rough.csv,,30,slope,1,2.855912905771681,on,5,4,heading-only,0.0,0,0.04,obstacle,15.0,20,skill.SLOPE_WALK_MAX,slope_15p00,0,4,2026-08-31T02:22:09Z,goal,WALK,0.9999999999999964,0.0,1807,0.0,1,nan,,
--headless --device cpu --probes data/calibration_probes_v2.npz --params skill.SLOPE_WALK_MAX skill.ROUGHNESS_TROT_MAX --reps 5 --foot-comp on --heading heading-only --trace-npz outputs/trace_v2_walk.npz --results-csv outputs/v2_slope_rough.csv,,30,slope,1,2.887792334607561,on,5,4,heading-only,0.0,0,0.04,obstacle,20.0,20,skill.SLOPE_WALK_MAX,slope_20p00,0,4,2026-08-31T02:22:09Z,goal,WALK,1.0,0.0,1807,0.0,1,nan,,
--headless --device cpu --probes data/calibration_probes_v2.npz --params skill.SLOPE_WALK_MAX skill.ROUGHNESS_TROT_MAX --reps 5 --foot-comp on --heading heading-only --trace-npz outputs/trace_v2_walk.npz --results-csv outputs/v2_slope_rough.csv,,30,slope,1,2.9226215326251035,on,5,4,heading-only,0.0,0,0.04,obstacle,25.0,20,skill.SLOPE_WALK_MAX,slope_25p00,0,4,2026-08-31T02:22:09Z,goal,WALK,0.9999999999999929,0.0,1807,0.0,1,nan,,
--headless --device cpu --probes data/calibration_probes_v2.npz --params skill.SLOPE_WALK_MAX skill.ROUGHNESS_TROT_MAX --reps 5 --foot-comp on --heading heading-only --trace-npz outputs/trace_v2_walk.npz --results-csv outputs/v2_slope_rough.csv,,30,slope,1,2.9842132268057644,on,5,4,heading-only,0.0,0,0.04,obstacle,30.0,20,skill.SLOPE_WALK_MAX,slope_30p00,0,4,2026-08-31T02:22:09Z,goal,WALK,1.0,0.0,1807,0.0,1,nan,,
--headless --device cpu --probes data/calibration_probes_v2.npz --params skill.SLOPE_WALK_MAX skill.ROUGHNESS_TROT_MAX --reps 5 --foot-comp on --heading heading-only --trace-npz outputs/trace_v2_walk.npz --results-csv outputs/v2_slope_rough.csv,,30,slope,1,2.990681756835156,on,5,4,heading-only,0.0,0,0.04,obstacle,35.0,20,skill.SLOPE_WALK_MAX,slope_35p00,0,4,2026-08-31T02:22:09Z,goal,WALK,0.9999999999999982,0.0,1807,0.0,1,nan,,
--headless --device cpu --probes data/calibration_probes_v2.npz --params skill.SLOPE_WALK_MAX skill.ROUGHNESS_TROT_MAX --reps 5 --foot-comp on --heading heading-only --trace-npz outputs/trace_v2_walk.npz --results-csv outputs/v2_slope_rough.csv,,30,slope,1,2.890194359135575,on,5,4,heading-only,0.0,0,0.04,obstacle,40.0,20,skill.SLOPE_WALK_MAX,slope_40p00,0,4,2026-08-31T02:22:09Z,goal,WALK,0.9999999999999964,0.0,1807,0.0,1,nan,,
--headless --device cpu --probes data/calibration_probes_v2.npz --params skill.SLOPE_WALK_MAX skill.ROUGHNESS_TROT_MAX --reps 5 --foot-comp on --heading heading-only --trace-npz outputs/trace_v2_walk.npz --results-csv outputs/v2_slope_rough.csv,,26,roughness,1,5.793994498774271,on,5,4,heading-only,0.0,0,0.04,obstacle,0.005,20,skill.ROUGHNESS_TROT_MAX,roughness_0p01,0,4,2026-08-31T02:22:09Z,goal,TROT,1.0,0.0,1807,0.0,1,nan,,
--headless --device cpu --probes data/calibration_probes_v2.npz --params skill.SLOPE_WALK_MAX skill.ROUGHNESS_TROT_MAX --reps 5 --foot-comp on --heading heading-only --trace-npz outputs/trace_v2_walk.npz --results-csv outputs/v2_slope_rough.csv,,26,roughness,1,5.794732189194526,on,5,4,heading-only,0.0,0,0.04,obstacle,0.01,20,skill.ROUGHNESS_TROT_MAX,roughness_0p01,0,4,2026-08-31T02:22:09Z,goal,TROT,0.9999999999999929,0.0,1807,0.0,1,nan,,
--headless --device cpu --probes data/calibration_probes_v2.npz --params skill.SLOPE_WALK_MAX skill.ROUGHNESS_TROT_MAX --reps 5 --foot-comp on --heading heading-only --trace-npz outputs/trace_v2_walk.npz --results-csv outputs/v2_slope_rough.csv,,26,roughness,1,5.80902771726074,on,5,4,heading-only,0.0,0,0.04,obstacle,0.015,20,skill.ROUGHNESS_TROT_MAX,roughness_0p01,0,4,2026-08-31T02:22:09Z,goal,TROT,1.0,0.0,1807,0.0,1,nan,,
--headless --device cpu --probes data/calibration_probes_v2.npz --params skill.SLOPE_WALK_MAX skill.ROUGHNESS_TROT_MAX --reps 5 --foot-comp on --heading heading-only --trace-npz outputs/trace_v2_walk.npz --results-csv outputs/v2_slope_rough.csv,,26,roughness,1,5.7855993286278045,on,5,4,heading-only,0.0,0,0.04,obstacle,0.02,20,skill.ROUGHNESS_TROT_MAX,roughness_0p02,0,4,2026-08-31T02:22:09Z,goal,TROT,0.9999999999999982,0.0,1807,0.0,1,nan,,
--headless --device cpu --probes data/calibration_probes_v2.npz --params skill.SLOPE_WALK_MAX skill.ROUGHNESS_TROT_MAX --reps 5 --foot-comp on --heading heading-only --trace-npz outputs/trace_v2_walk.npz --results-csv outputs/v2_slope_rough.csv,,26,roughness,1,5.778413600770734,on,5,4,heading-only,0.0,0,0.04,obstacle,0.025,20,skill.ROUGHNESS_TROT_MAX,roughness_0p03,0,4,2026-08-31T02:22:09Z,goal,TROT,0.9999999999999964,0.0,1807,0.0,1,nan,,
--headless --device cpu --probes data/calibration_probes_v2.npz --params skill.SLOPE_WALK_MAX skill.ROUGHNESS_TROT_MAX --reps 5 --foot-comp on --heading heading-only --trace-npz outputs/trace_v2_walk.npz --results-csv outputs/v2_slope_rough.csv,,26,roughness,1,5.784852156760701,on,5,4,heading-only,0.0,0,0.04,obstacle,0.03,20,skill.ROUGHNESS_TROT_MAX,roughness_0p03,0,4,2026-08-31T02:22:09Z,goal,TROT,1.0,0.0,1807,0.0,1,nan,,
--headless --device cpu --probes data/calibration_probes_v2.npz --params skill.SLOPE_WALK_MAX skill.ROUGHNESS_TROT_MAX --reps 5 --foot-comp on --heading heading-only --trace-npz outputs/trace_v2_walk.npz --results-csv outputs/v2_slope_rough.csv,,26,roughness,1,5.7724635463156,on,5,4,heading-only,0.0,0,0.04,obstacle,0.035,20,skill.ROUGHNESS_TROT_MAX,roughness_0p04,0,4,2026-08-31T02:22:09Z,goal,TROT,0.9999999999999929,0.0,1807,0.0,1,nan,,
--headless --device cpu --probes data/calibration_probes_v2.npz --params skill.SLOPE_WALK_MAX skill.ROUGHNESS_TROT_MAX --reps 5 --foot-comp on --heading heading-only --trace-npz outputs/trace_v2_walk.npz --results-csv outputs/v2_slope_rough.csv,,26,roughness,1,5.8043590219802565,on,5,4,heading-only,0.0,0,0.04,obstacle,0.04,20,skill.ROUGHNESS_TROT_MAX,roughness_0p04,0,4,2026-08-31T02:22:09Z,goal,TROT,1.0,0.0,1807,0.0,1,nan,,
--headless --device cpu --probes data/calibration_probes_v2.npz --params skill.SLOPE_WALK_MAX skill.ROUGHNESS_TROT_MAX --reps 5 --foot-comp on --heading heading-only --trace-npz outputs/trace_v2_walk.npz --results-csv outputs/v2_slope_rough.csv,,26,roughness,1,5.765364956168319,on,5,4,heading-only,0.0,0,0.04,obstacle,0.045,20,skill.ROUGHNESS_TROT_MAX,roughness_0p04,0,4,2026-08-31T02:22:09Z,goal,TROT,0.9999999999999982,0.0,1807,0.0,1,nan,,
--headless --device cpu --probes data/calibration_probes_v2.npz --params skill.SLOPE_WALK_MAX skill.ROUGHNESS_TROT_MAX --reps 5 --foot-comp on --heading heading-only --trace-npz outputs/trace_v2_walk.npz --results-csv outputs/v2_slope_rough.csv,,26,roughness,1,5.7946792679754715,on,5,4,heading-only,0.0,0,0.04,obstacle,0.05,20,skill.ROUGHNESS_TROT_MAX,roughness_0p05,0,4,2026-08-31T02:22:09Z,goal,TROT,0.9999999999999964,0.0,1807,0.0,1,nan,,
--headless --device cpu --probes data/calibration_probes_v2.npz --params skill.SLOPE_WALK_MAX skill.ROUGHNESS_TROT_MAX --reps 5 --foot-comp on --heading heading-only --trace-npz outputs/trace_v2_walk.npz --results-csv outputs/v2_slope_rough.csv,,26,roughness,1,5.769118720647376,on,5,4,heading-only,0.0,0,0.04,obstacle,0.055,20,skill.ROUGHNESS_TROT_MAX,roughness_0p06,0,4,2026-08-31T02:22:09Z,goal,TROT,1.0,0.0,1807,0.0,1,nan,,
--headless --device cpu --probes data/calibration_probes_v2.npz --params skill.SLOPE_WALK_MAX skill.ROUGHNESS_TROT_MAX --reps 5 --foot-comp on --heading heading-only --trace-npz outputs/trace_v2_walk.npz --results-csv outputs/v2_slope_rough.csv,,26,roughness,1,5.751196863936409,on,5,4,heading-only,0.0,0,0.04,obstacle,0.06,20,skill.ROUGHNESS_TROT_MAX,roughness_0p06,0,4,2026-08-31T02:22:09Z,goal,TROT,0.9999999999999929,0.0,1807,0.0,1,nan,,
