ablation,base_height_mean_m,best_mapping,best_mapping_r,cap_effort_target,cap_runtime_gains,clip,clip_archive,decimation,dt,duty,duty_per_leg,flight_frac,gain_writes,handover_ang_dps,handover_feet_loaded,handover_speed_mps,hip_sign,mode_requested,mode_used,n_cycles,n_steps,phys_dt,rate,settle_mode,start_feet_down,start_foot_spread_m,start_frame,start_phase,stride_cv,stride_hz,terminated_s,torque_saturated_frac,verdict,vx_mean,vy_mean,yaw_rate_deg_s
none,0.3154270648956299,identity,0.6128899212926626,True,True,TROT_FULL,full_sessions.npz,4,0.02,0.48006134969325154,"[0.9202453987730062, 0.0705521472392638, 0.024539877300613498, 0.9049079754601227]",0.03067484662576687,0,5.231701642421273,2,0.050514254719018936,keep,position,position,0,326,0.005,lo,stand,,nan,0,first,nan,nan,6.5,0.0015337423312883436,FAIL,0.03783664107322693,-0.056667350232601166,4.232726097106934
