argv,entry_frame,family,fell,final_dist_m,foot_comp,grid_cols,grid_rows,level_m,n_probes,param,probe,reached,rep,run_utc,skill,steps,t_reached_s
--headless --device cpu --max-probes 3 --params skill.STEP_WALK_MAX --results-csv outputs/calibration_grid.csv,,step_up,0,0.533492730455319,,2,2,0.02,3,skill.STEP_WALK_MAX,step_up_0p02,0,,2026-08-29T12:19:19Z,WALK,,nan
--headless --device cpu --max-probes 3 --params skill.STEP_WALK_MAX --results-csv outputs/calibration_grid.csv,,step_up,1,1.8466339457657197,,2,2,0.04,3,skill.STEP_WALK_MAX,step_up_0p04,0,,2026-08-29T12:19:19Z,WALK,,nan
--headless --device cpu --max-probes 3 --params skill.STEP_WALK_MAX --results-csv outputs/calibration_grid.csv,,step_up,1,1.4069732227088658,,2,2,0.06,3,skill.STEP_WALK_MAX,step_up_0p06,0,,2026-08-29T12:19:19Z,WALK,,nan
--headless --device cpu --max-probes 3 --params skill.STEP_WALK_MAX --results-csv outputs/calibration_grid.csv,,step_up,0,1.7847435519646908,,2,2,0.02,3,skill.STEP_WALK_MAX,step_up_0p02,0,,2026-08-29T12:20:48Z,WALK,,nan
--headless --device cpu --max-probes 3 --params skill.STEP_WALK_MAX --results-csv outputs/calibration_grid.csv,,step_up,1,1.93937384661328,,2,2,0.04,3,skill.STEP_WALK_MAX,step_up_0p04,0,,2026-08-29T12:20:48Z,WALK,,nan
--headless --device cpu --max-probes 3 --params skill.STEP_WALK_MAX --results-csv outputs/calibration_grid.csv,,step_up,1,2.2300915387093987,,2,2,0.06,3,skill.STEP_WALK_MAX,step_up_0p06,0,,2026-08-29T12:20:48Z,WALK,,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,0,gap,0,2.004537286284286,on,7,6,0.05,42,robot.FOOT_SPAN_X,gap_0p05,0,0,2026-08-29T12:47:50Z,WALK,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,0,gap,0,1.6311403657282362,on,7,6,0.1,42,robot.FOOT_SPAN_X,gap_0p10,0,0,2026-08-29T12:47:50Z,WALK,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,0,gap,0,1.755733776952953,on,7,6,0.15,42,robot.FOOT_SPAN_X,gap_0p15,0,0,2026-08-29T12:47:50Z,WALK,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,0,gap,0,1.805928491951737,on,7,6,0.2,42,robot.FOOT_SPAN_X,gap_0p20,0,0,2026-08-29T12:47:50Z,WALK,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,0,gap,0,1.9281016123449233,on,7,6,0.25,42,robot.FOOT_SPAN_X,gap_0p25,0,0,2026-08-29T12:47:50Z,WALK,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,0,gap,0,1.987296143867019,on,7,6,0.3,42,robot.FOOT_SPAN_X,gap_0p30,0,0,2026-08-29T12:47:50Z,WALK,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,0,gap,0,1.8271374968213157,on,7,6,0.35,42,robot.FOOT_SPAN_X,gap_0p35,0,0,2026-08-29T12:47:50Z,WALK,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,0,gap,0,1.7353390980658379,on,7,6,0.4,42,robot.FOOT_SPAN_X,gap_0p40,0,0,2026-08-29T12:47:50Z,WALK,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,0,gap,0,1.6315585793513736,on,7,6,0.45,42,robot.FOOT_SPAN_X,gap_0p45,0,0,2026-08-29T12:47:50Z,WALK,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,0,gap,0,1.9034695187937891,on,7,6,0.5,42,robot.FOOT_SPAN_X,gap_0p50,0,0,2026-08-29T12:47:50Z,WALK,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,0,gap,0,1.7825380016827437,on,7,6,0.55,42,robot.FOOT_SPAN_X,gap_0p55,0,0,2026-08-29T12:47:50Z,WALK,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,0,gap,0,1.7247444532785678,on,7,6,0.6,42,robot.FOOT_SPAN_X,gap_0p60,0,0,2026-08-29T12:47:50Z,WALK,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,0,step_up,1,3.699568289744154,on,7,6,0.02,42,skill.STEP_TROT_MAX,step_up_0p02,0,0,2026-08-29T12:47:50Z,TROT,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,0,step_up,1,1.1471878038700232,on,7,6,0.04,42,skill.STEP_TROT_MAX,step_up_0p04,0,0,2026-08-29T12:47:50Z,TROT,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,0,step_up,1,1.2457762795470622,on,7,6,0.06,42,skill.STEP_TROT_MAX,step_up_0p06,0,0,2026-08-29T12:47:50Z,TROT,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,0,step_up,1,1.9544853641630264,on,7,6,0.08,42,skill.STEP_TROT_MAX,step_up_0p08,0,0,2026-08-29T12:47:50Z,TROT,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,0,step_up,1,1.6180169251132799,on,7,6,0.1,42,skill.STEP_TROT_MAX,step_up_0p10,0,0,2026-08-29T12:47:50Z,TROT,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,0,step_up,1,2.3220431697537047,on,7,6,0.12,42,skill.STEP_TROT_MAX,step_up_0p12,0,0,2026-08-29T12:47:50Z,TROT,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,0,step_up,1,1.6999575166598875,on,7,6,0.14,42,skill.STEP_TROT_MAX,step_up_0p14,0,0,2026-08-29T12:47:50Z,TROT,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,0,step_up,1,1.84805553276178,on,7,6,0.16,42,skill.STEP_TROT_MAX,step_up_0p16,0,0,2026-08-29T12:47:50Z,TROT,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,0,step_up,0,1.223028358799018,on,7,6,0.18,42,skill.STEP_TROT_MAX,step_up_0p18,0,0,2026-08-29T12:47:50Z,TROT,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,0,step_up,1,1.9839181340100136,on,7,6,0.2,42,skill.STEP_TROT_MAX,step_up_0p20,0,0,2026-08-29T12:47:50Z,TROT,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,0,step_up,1,1.9577009389058608,on,7,6,0.22,42,skill.STEP_TROT_MAX,step_up_0p22,0,0,2026-08-29T12:47:50Z,TROT,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,0,step_up,1,1.8863822952983536,on,7,6,0.24,42,skill.STEP_TROT_MAX,step_up_0p24,0,0,2026-08-29T12:47:50Z,TROT,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,0,step_up,1,1.2912248549184708,on,7,6,0.26,42,skill.STEP_TROT_MAX,step_up_0p26,0,0,2026-08-29T12:47:50Z,TROT,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,0,step_up,0,1.4912763993090201,on,7,6,0.28,42,skill.STEP_TROT_MAX,step_up_0p28,0,0,2026-08-29T12:47:50Z,TROT,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,0,step_up,1,1.9360892458152523,on,7,6,0.3,42,skill.STEP_TROT_MAX,step_up_0p30,0,0,2026-08-29T12:47:50Z,TROT,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,0,step_up,0,2.0578715243035233,on,7,6,0.02,42,skill.STEP_WALK_MAX,step_up_0p02,0,0,2026-08-29T12:47:50Z,WALK,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,0,step_up,1,2.16916573307304,on,7,6,0.04,42,skill.STEP_WALK_MAX,step_up_0p04,0,0,2026-08-29T12:47:50Z,WALK,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,0,step_up,1,1.8207734866796499,on,7,6,0.06,42,skill.STEP_WALK_MAX,step_up_0p06,0,0,2026-08-29T12:47:50Z,WALK,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,0,step_up,1,2.0817763762563906,on,7,6,0.08,42,skill.STEP_WALK_MAX,step_up_0p08,0,0,2026-08-29T12:47:50Z,WALK,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,0,step_up,1,2.1846618774538826,on,7,6,0.1,42,skill.STEP_WALK_MAX,step_up_0p10,0,0,2026-08-29T12:47:50Z,WALK,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,0,step_up,1,2.0516292466140307,on,7,6,0.12,42,skill.STEP_WALK_MAX,step_up_0p12,0,0,2026-08-29T12:47:50Z,WALK,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,0,step_up,1,1.9351904684161718,on,7,6,0.14,42,skill.STEP_WALK_MAX,step_up_0p14,0,0,2026-08-29T12:47:50Z,WALK,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,0,step_up,1,1.9948835812905528,on,7,6,0.16,42,skill.STEP_WALK_MAX,step_up_0p16,0,0,2026-08-29T12:47:50Z,WALK,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,0,step_up,1,2.1345199264727714,on,7,6,0.18,42,skill.STEP_WALK_MAX,step_up_0p18,0,0,2026-08-29T12:47:50Z,WALK,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,0,step_up,1,1.968520518035711,on,7,6,0.2,42,skill.STEP_WALK_MAX,step_up_0p20,0,0,2026-08-29T12:47:50Z,WALK,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,0,step_up,1,1.9974128196068988,on,7,6,0.22,42,skill.STEP_WALK_MAX,step_up_0p22,0,0,2026-08-29T12:47:50Z,WALK,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,0,step_up,1,2.0891133344205617,on,7,6,0.24,42,skill.STEP_WALK_MAX,step_up_0p24,0,0,2026-08-29T12:47:50Z,WALK,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,0,step_up,1,1.9307563249826125,on,7,6,0.26,42,skill.STEP_WALK_MAX,step_up_0p26,0,0,2026-08-29T12:47:50Z,WALK,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,0,step_up,1,2.0699619992082865,on,7,6,0.28,42,skill.STEP_WALK_MAX,step_up_0p28,0,0,2026-08-29T12:47:50Z,WALK,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,0,step_up,1,2.1176845179760897,on,7,6,0.3,42,skill.STEP_WALK_MAX,step_up_0p30,0,0,2026-08-29T12:47:50Z,WALK,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,7,gap,0,2.080687032241694,on,7,6,0.05,42,robot.FOOT_SPAN_X,gap_0p05,0,1,2026-08-29T12:47:50Z,WALK,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,7,gap,0,1.9199926986946032,on,7,6,0.1,42,robot.FOOT_SPAN_X,gap_0p10,0,1,2026-08-29T12:47:50Z,WALK,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,7,gap,0,2.085834104117906,on,7,6,0.15,42,robot.FOOT_SPAN_X,gap_0p15,0,1,2026-08-29T12:47:50Z,WALK,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,7,gap,0,1.9827748601115494,on,7,6,0.2,42,robot.FOOT_SPAN_X,gap_0p20,0,1,2026-08-29T12:47:50Z,WALK,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,7,gap,0,2.15006392794975,on,7,6,0.25,42,robot.FOOT_SPAN_X,gap_0p25,0,1,2026-08-29T12:47:50Z,WALK,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,7,gap,0,1.8086345066080685,on,7,6,0.3,42,robot.FOOT_SPAN_X,gap_0p30,0,1,2026-08-29T12:47:50Z,WALK,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,7,gap,0,2.14834767778872,on,7,6,0.35,42,robot.FOOT_SPAN_X,gap_0p35,0,1,2026-08-29T12:47:50Z,WALK,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,7,gap,0,1.7897058552146647,on,7,6,0.4,42,robot.FOOT_SPAN_X,gap_0p40,0,1,2026-08-29T12:47:50Z,WALK,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,7,gap,0,2.1472697324945127,on,7,6,0.45,42,robot.FOOT_SPAN_X,gap_0p45,0,1,2026-08-29T12:47:50Z,WALK,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,7,gap,0,1.8538660138790375,on,7,6,0.5,42,robot.FOOT_SPAN_X,gap_0p50,0,1,2026-08-29T12:47:50Z,WALK,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,7,gap,0,1.8107728239863805,on,7,6,0.55,42,robot.FOOT_SPAN_X,gap_0p55,0,1,2026-08-29T12:47:50Z,WALK,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,7,gap,0,2.0578451284923838,on,7,6,0.6,42,robot.FOOT_SPAN_X,gap_0p60,0,1,2026-08-29T12:47:50Z,WALK,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,6,step_up,1,3.5244601845300036,on,7,6,0.02,42,skill.STEP_TROT_MAX,step_up_0p02,0,1,2026-08-29T12:47:50Z,TROT,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,6,step_up,1,3.5369062780338436,on,7,6,0.04,42,skill.STEP_TROT_MAX,step_up_0p04,0,1,2026-08-29T12:47:50Z,TROT,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,6,step_up,1,3.523166989031897,on,7,6,0.06,42,skill.STEP_TROT_MAX,step_up_0p06,0,1,2026-08-29T12:47:50Z,TROT,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,6,step_up,1,3.5113166478560163,on,7,6,0.08,42,skill.STEP_TROT_MAX,step_up_0p08,0,1,2026-08-29T12:47:50Z,TROT,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,6,step_up,1,3.5177871771579676,on,7,6,0.1,42,skill.STEP_TROT_MAX,step_up_0p10,0,1,2026-08-29T12:47:50Z,TROT,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,6,step_up,1,3.523135572669115,on,7,6,0.12,42,skill.STEP_TROT_MAX,step_up_0p12,0,1,2026-08-29T12:47:50Z,TROT,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,6,step_up,1,3.524460274607948,on,7,6,0.14,42,skill.STEP_TROT_MAX,step_up_0p14,0,1,2026-08-29T12:47:50Z,TROT,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,6,step_up,1,3.5089243947495494,on,7,6,0.16,42,skill.STEP_TROT_MAX,step_up_0p16,0,1,2026-08-29T12:47:50Z,TROT,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,6,step_up,1,3.5199558923412297,on,7,6,0.18,42,skill.STEP_TROT_MAX,step_up_0p18,0,1,2026-08-29T12:47:50Z,TROT,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,6,step_up,1,3.521532487361016,on,7,6,0.2,42,skill.STEP_TROT_MAX,step_up_0p20,0,1,2026-08-29T12:47:50Z,TROT,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,6,step_up,1,3.527825055148166,on,7,6,0.22,42,skill.STEP_TROT_MAX,step_up_0p22,0,1,2026-08-29T12:47:50Z,TROT,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,6,step_up,1,3.520415413942206,on,7,6,0.24,42,skill.STEP_TROT_MAX,step_up_0p24,0,1,2026-08-29T12:47:50Z,TROT,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,6,step_up,1,3.5223430283096078,on,7,6,0.26,42,skill.STEP_TROT_MAX,step_up_0p26,0,1,2026-08-29T12:47:50Z,TROT,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,6,step_up,1,3.5217782803682174,on,7,6,0.28,42,skill.STEP_TROT_MAX,step_up_0p28,0,1,2026-08-29T12:47:50Z,TROT,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,6,step_up,1,3.511963348454296,on,7,6,0.3,42,skill.STEP_TROT_MAX,step_up_0p30,0,1,2026-08-29T12:47:50Z,TROT,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,7,step_up,0,1.8318748390298853,on,7,6,0.02,42,skill.STEP_WALK_MAX,step_up_0p02,0,1,2026-08-29T12:47:50Z,WALK,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,7,step_up,1,1.9485006346130211,on,7,6,0.04,42,skill.STEP_WALK_MAX,step_up_0p04,0,1,2026-08-29T12:47:50Z,WALK,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,7,step_up,1,2.214120337818056,on,7,6,0.06,42,skill.STEP_WALK_MAX,step_up_0p06,0,1,2026-08-29T12:47:50Z,WALK,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,7,step_up,1,2.0027792450804403,on,7,6,0.08,42,skill.STEP_WALK_MAX,step_up_0p08,0,1,2026-08-29T12:47:50Z,WALK,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,7,step_up,1,2.0882546119301257,on,7,6,0.1,42,skill.STEP_WALK_MAX,step_up_0p10,0,1,2026-08-29T12:47:50Z,WALK,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,7,step_up,1,2.076345264900199,on,7,6,0.12,42,skill.STEP_WALK_MAX,step_up_0p12,0,1,2026-08-29T12:47:50Z,WALK,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,7,step_up,1,2.0203158536441412,on,7,6,0.14,42,skill.STEP_WALK_MAX,step_up_0p14,0,1,2026-08-29T12:47:50Z,WALK,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,7,step_up,1,2.0396852662519582,on,7,6,0.16,42,skill.STEP_WALK_MAX,step_up_0p16,0,1,2026-08-29T12:47:50Z,WALK,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,7,step_up,1,2.1094440157975574,on,7,6,0.18,42,skill.STEP_WALK_MAX,step_up_0p18,0,1,2026-08-29T12:47:50Z,WALK,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,7,step_up,1,2.0197569943365714,on,7,6,0.2,42,skill.STEP_WALK_MAX,step_up_0p20,0,1,2026-08-29T12:47:50Z,WALK,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,7,step_up,1,2.099505817507869,on,7,6,0.22,42,skill.STEP_WALK_MAX,step_up_0p22,0,1,2026-08-29T12:47:50Z,WALK,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,7,step_up,1,2.110681647425823,on,7,6,0.24,42,skill.STEP_WALK_MAX,step_up_0p24,0,1,2026-08-29T12:47:50Z,WALK,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,7,step_up,1,2.13086783226345,on,7,6,0.26,42,skill.STEP_WALK_MAX,step_up_0p26,0,1,2026-08-29T12:47:50Z,WALK,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,7,step_up,1,2.127645086214525,on,7,6,0.28,42,skill.STEP_WALK_MAX,step_up_0p28,0,1,2026-08-29T12:47:50Z,WALK,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,7,step_up,1,2.1827869633360284,on,7,6,0.3,42,skill.STEP_WALK_MAX,step_up_0p30,0,1,2026-08-29T12:47:50Z,WALK,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,15,gap,0,2.2017670529366966,on,7,6,0.05,42,robot.FOOT_SPAN_X,gap_0p05,0,2,2026-08-29T12:47:50Z,WALK,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,15,gap,0,2.2430364372069476,on,7,6,0.1,42,robot.FOOT_SPAN_X,gap_0p10,0,2,2026-08-29T12:47:50Z,WALK,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,15,gap,0,2.2071664104825315,on,7,6,0.15,42,robot.FOOT_SPAN_X,gap_0p15,0,2,2026-08-29T12:47:50Z,WALK,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,15,gap,0,2.4017643936882522,on,7,6,0.2,42,robot.FOOT_SPAN_X,gap_0p20,0,2,2026-08-29T12:47:50Z,WALK,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,15,gap,0,2.309187096763268,on,7,6,0.25,42,robot.FOOT_SPAN_X,gap_0p25,0,2,2026-08-29T12:47:50Z,WALK,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,15,gap,0,2.3262148928884447,on,7,6,0.3,42,robot.FOOT_SPAN_X,gap_0p30,0,2,2026-08-29T12:47:50Z,WALK,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,15,gap,0,2.308728765163879,on,7,6,0.35,42,robot.FOOT_SPAN_X,gap_0p35,0,2,2026-08-29T12:47:50Z,WALK,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,15,gap,0,2.2410277778276555,on,7,6,0.4,42,robot.FOOT_SPAN_X,gap_0p40,0,2,2026-08-29T12:47:50Z,WALK,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,15,gap,0,2.4826142455156504,on,7,6,0.45,42,robot.FOOT_SPAN_X,gap_0p45,0,2,2026-08-29T12:47:50Z,WALK,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,15,gap,0,2.2533451131913025,on,7,6,0.5,42,robot.FOOT_SPAN_X,gap_0p50,0,2,2026-08-29T12:47:50Z,WALK,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,15,gap,0,2.2311334739619437,on,7,6,0.55,42,robot.FOOT_SPAN_X,gap_0p55,0,2,2026-08-29T12:47:50Z,WALK,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,15,gap,0,2.4257572991331955,on,7,6,0.6,42,robot.FOOT_SPAN_X,gap_0p60,0,2,2026-08-29T12:47:50Z,WALK,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,13,step_up,1,4.015615288861211,on,7,6,0.02,42,skill.STEP_TROT_MAX,step_up_0p02,0,2,2026-08-29T12:47:50Z,TROT,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,13,step_up,1,4.117493424917184,on,7,6,0.04,42,skill.STEP_TROT_MAX,step_up_0p04,0,2,2026-08-29T12:47:50Z,TROT,1000,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --results-csv outputs/calibration_grid.csv,13,step_up,1,4.115326880034007,on,7,6,0.06,42,skill.STEP_TROT_MAX,step_up_0p06,0,2,2026-08-29T12:47:50Z,TROT,1000,nan
