argv,entry_frame,family,fell,final_dist_m,foot_comp,grid_cols,grid_rows,level_m,n_probes,param,probe,reached,rep,run_utc,skill,steps,t_reached_s
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid3.csv,22,step_up,1,1.9721267474534059,on,7,6,0.26,42,skill.STEP_WALK_MAX,step_up_0p26,0,3,2026-08-29T13:18:52Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid3.csv,22,step_up,1,1.9495944472599187,on,7,6,0.28,42,skill.STEP_WALK_MAX,step_up_0p28,0,3,2026-08-29T13:18:52Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid3.csv,22,step_up,1,1.981433715204286,on,7,6,0.3,42,skill.STEP_WALK_MAX,step_up_0p30,0,3,2026-08-29T13:18:52Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid3.csv,30,gap,0,6.980076870609911,on,7,6,0.05,42,robot.FOOT_SPAN_X,gap_0p05,1,4,2026-08-29T13:18:52Z,WALK,2193,13.42
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid3.csv,30,gap,0,6.937128364684786,on,7,6,0.1,42,robot.FOOT_SPAN_X,gap_0p10,1,4,2026-08-29T13:18:52Z,WALK,2193,13.620000000000001
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid3.csv,30,gap,0,6.842878191162188,on,7,6,0.15,42,robot.FOOT_SPAN_X,gap_0p15,1,4,2026-08-29T13:18:52Z,WALK,2193,13.86
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid3.csv,30,gap,0,6.763413019843626,on,7,6,0.2,42,robot.FOOT_SPAN_X,gap_0p20,1,4,2026-08-29T13:18:52Z,WALK,2193,14.16
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid3.csv,30,gap,0,6.741363474518356,on,7,6,0.25,42,robot.FOOT_SPAN_X,gap_0p25,1,4,2026-08-29T13:18:52Z,WALK,2193,14.18
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid3.csv,30,gap,0,6.738346959612867,on,7,6,0.3,42,robot.FOOT_SPAN_X,gap_0p30,1,4,2026-08-29T13:18:52Z,WALK,2193,14.48
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid3.csv,30,gap,0,6.6582081723783375,on,7,6,0.35,42,robot.FOOT_SPAN_X,gap_0p35,1,4,2026-08-29T13:18:52Z,WALK,2193,14.76
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid3.csv,30,gap,0,6.669382543120886,on,7,6,0.4,42,robot.FOOT_SPAN_X,gap_0p40,1,4,2026-08-29T13:18:52Z,WALK,2193,14.9
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid3.csv,30,gap,0,6.524256866571557,on,7,6,0.45,42,robot.FOOT_SPAN_X,gap_0p45,1,4,2026-08-29T13:18:52Z,WALK,2193,15.22
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid3.csv,30,gap,0,6.525765878914158,on,7,6,0.5,42,robot.FOOT_SPAN_X,gap_0p50,1,4,2026-08-29T13:18:52Z,WALK,2193,15.3
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid3.csv,30,gap,0,6.5318208348542015,on,7,6,0.55,42,robot.FOOT_SPAN_X,gap_0p55,1,4,2026-08-29T13:18:52Z,WALK,2193,15.44
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid3.csv,30,gap,0,6.3870949969919115,on,7,6,0.6,42,robot.FOOT_SPAN_X,gap_0p60,1,4,2026-08-29T13:18:52Z,WALK,2193,15.74
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid3.csv,26,step_up,1,4.214010176300343,on,7,6,0.02,42,skill.STEP_TROT_MAX,step_up_0p02,0,4,2026-08-29T13:18:52Z,TROT,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid3.csv,26,step_up,1,4.274630684745238,on,7,6,0.04,42,skill.STEP_TROT_MAX,step_up_0p04,0,4,2026-08-29T13:18:52Z,TROT,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid3.csv,26,step_up,1,4.2875386720172335,on,7,6,0.06,42,skill.STEP_TROT_MAX,step_up_0p06,0,4,2026-08-29T13:18:52Z,TROT,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid3.csv,26,step_up,1,4.298314437506542,on,7,6,0.08,42,skill.STEP_TROT_MAX,step_up_0p08,0,4,2026-08-29T13:18:52Z,TROT,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid3.csv,26,step_up,1,4.263328679074757,on,7,6,0.1,42,skill.STEP_TROT_MAX,step_up_0p10,0,4,2026-08-29T13:18:52Z,TROT,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid3.csv,26,step_up,1,4.250332815883297,on,7,6,0.12,42,skill.STEP_TROT_MAX,step_up_0p12,0,4,2026-08-29T13:18:52Z,TROT,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid3.csv,26,step_up,1,4.286498771104197,on,7,6,0.14,42,skill.STEP_TROT_MAX,step_up_0p14,0,4,2026-08-29T13:18:52Z,TROT,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid3.csv,26,step_up,1,4.246506103842882,on,7,6,0.16,42,skill.STEP_TROT_MAX,step_up_0p16,0,4,2026-08-29T13:18:52Z,TROT,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid3.csv,26,step_up,1,4.238037831466125,on,7,6,0.18,42,skill.STEP_TROT_MAX,step_up_0p18,0,4,2026-08-29T13:18:52Z,TROT,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid3.csv,26,step_up,1,4.271025026870751,on,7,6,0.2,42,skill.STEP_TROT_MAX,step_up_0p20,0,4,2026-08-29T13:18:52Z,TROT,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid3.csv,26,step_up,1,4.266276260723601,on,7,6,0.22,42,skill.STEP_TROT_MAX,step_up_0p22,0,4,2026-08-29T13:18:52Z,TROT,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid3.csv,26,step_up,1,4.296943211534465,on,7,6,0.24,42,skill.STEP_TROT_MAX,step_up_0p24,0,4,2026-08-29T13:18:52Z,TROT,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid3.csv,26,step_up,1,4.30310990459703,on,7,6,0.26,42,skill.STEP_TROT_MAX,step_up_0p26,0,4,2026-08-29T13:18:52Z,TROT,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid3.csv,26,step_up,1,4.312649186458193,on,7,6,0.28,42,skill.STEP_TROT_MAX,step_up_0p28,0,4,2026-08-29T13:18:52Z,TROT,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid3.csv,26,step_up,1,4.2425004882284645,on,7,6,0.3,42,skill.STEP_TROT_MAX,step_up_0p30,0,4,2026-08-29T13:18:52Z,TROT,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid3.csv,30,step_up,0,6.321471280727034,on,7,6,0.02,42,skill.STEP_WALK_MAX,step_up_0p02,1,4,2026-08-29T13:18:52Z,WALK,2193,16.14
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid3.csv,30,step_up,1,3.1624786634381867,on,7,6,0.04,42,skill.STEP_WALK_MAX,step_up_0p04,0,4,2026-08-29T13:18:52Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid3.csv,30,step_up,1,1.3889987078864618,on,7,6,0.06,42,skill.STEP_WALK_MAX,step_up_0p06,0,4,2026-08-29T13:18:52Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid3.csv,30,step_up,1,1.293466391492193,on,7,6,0.08,42,skill.STEP_WALK_MAX,step_up_0p08,0,4,2026-08-29T13:18:52Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid3.csv,30,step_up,1,1.689842554005032,on,7,6,0.1,42,skill.STEP_WALK_MAX,step_up_0p10,0,4,2026-08-29T13:18:52Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid3.csv,30,step_up,1,1.5158207675396478,on,7,6,0.12,42,skill.STEP_WALK_MAX,step_up_0p12,0,4,2026-08-29T13:18:52Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid3.csv,30,step_up,1,1.6612254729335125,on,7,6,0.14,42,skill.STEP_WALK_MAX,step_up_0p14,0,4,2026-08-29T13:18:52Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid3.csv,30,step_up,1,1.6758098462319795,on,7,6,0.16,42,skill.STEP_WALK_MAX,step_up_0p16,0,4,2026-08-29T13:18:52Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid3.csv,30,step_up,1,1.5881408897625335,on,7,6,0.18,42,skill.STEP_WALK_MAX,step_up_0p18,0,4,2026-08-29T13:18:52Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid3.csv,30,step_up,1,1.690649268536619,on,7,6,0.2,42,skill.STEP_WALK_MAX,step_up_0p20,0,4,2026-08-29T13:18:52Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid3.csv,30,step_up,1,1.5802092520617055,on,7,6,0.22,42,skill.STEP_WALK_MAX,step_up_0p22,0,4,2026-08-29T13:18:52Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid3.csv,30,step_up,1,1.918800279065653,on,7,6,0.24,42,skill.STEP_WALK_MAX,step_up_0p24,0,4,2026-08-29T13:18:52Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid3.csv,30,step_up,0,2.920185493176825,on,7,6,0.26,42,skill.STEP_WALK_MAX,step_up_0p26,0,4,2026-08-29T13:18:52Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid3.csv,30,step_up,0,2.788909677601511,on,7,6,0.28,42,skill.STEP_WALK_MAX,step_up_0p28,0,4,2026-08-29T13:18:52Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid3.csv,30,step_up,0,2.9898321725214654,on,7,6,0.3,42,skill.STEP_WALK_MAX,step_up_0p30,0,4,2026-08-29T13:18:52Z,WALK,2193,nan
