argv,drift_max_m,entry_frame,family,fell,final_dist_m,foot_comp,grid_cols,grid_rows,heading,heading_cap_rad,heading_len,heading_len_cap_rad,inplace_at,level_m,n_probes,param,probe,reached,rep,run_utc,score,skill,spawn_x,spawn_z0_m,steps,swing_lift_mm,swing_lift_sym,t_reached_s,yaw_cum_deg,yaw_ok_deg
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --heading-len --trace-npz outputs/trace_trot_headB.npz --results-csv outputs/trot_heading_B.csv,,26,step_up,1,4.289723056851472,on,4,4,heading-only,0.0,1,0.04,obstacle,0.1,15,skill.STEP_TROT_MAX,step_up_0p10,0,4,2026-08-31T02:18:37Z,goal,TROT,1.0,0.0,57,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --heading-len --trace-npz outputs/trace_trot_headB.npz --results-csv outputs/trot_heading_B.csv,,26,step_up,1,4.28962970871517,on,4,4,heading-only,0.0,1,0.04,obstacle,0.12,15,skill.STEP_TROT_MAX,step_up_0p12,0,4,2026-08-31T02:18:37Z,goal,TROT,0.9999999999999982,0.0,57,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --heading-len --trace-npz outputs/trace_trot_headB.npz --results-csv outputs/trot_heading_B.csv,,26,step_up,1,4.2966794771734484,on,4,4,heading-only,0.0,1,0.04,obstacle,0.14,15,skill.STEP_TROT_MAX,step_up_0p14,0,4,2026-08-31T02:18:37Z,goal,TROT,0.9999999999999964,0.0,57,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --heading-len --trace-npz outputs/trace_trot_headB.npz --results-csv outputs/trot_heading_B.csv,,26,step_up,1,4.290422631737738,on,4,4,heading-only,0.0,1,0.04,obstacle,0.16,15,skill.STEP_TROT_MAX,step_up_0p16,0,4,2026-08-31T02:18:37Z,goal,TROT,1.0,0.0,57,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --heading-len --trace-npz outputs/trace_trot_headB.npz --results-csv outputs/trot_heading_B.csv,,26,step_up,1,4.292170344200869,on,4,4,heading-only,0.0,1,0.04,obstacle,0.18,15,skill.STEP_TROT_MAX,step_up_0p18,0,4,2026-08-31T02:18:37Z,goal,TROT,1.0,0.0,57,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --heading-len --trace-npz outputs/trace_trot_headB.npz --results-csv outputs/trot_heading_B.csv,,26,step_up,1,4.293781119405195,on,4,4,heading-only,0.0,1,0.04,obstacle,0.2,15,skill.STEP_TROT_MAX,step_up_0p20,0,4,2026-08-31T02:18:37Z,goal,TROT,0.9999999999999982,0.0,57,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --heading-len --trace-npz outputs/trace_trot_headB.npz --results-csv outputs/trot_heading_B.csv,,26,step_up,1,4.296966842466926,on,4,4,heading-only,0.0,1,0.04,obstacle,0.22,15,skill.STEP_TROT_MAX,step_up_0p22,0,4,2026-08-31T02:18:37Z,goal,TROT,0.9999999999999964,0.0,57,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --heading-len --trace-npz outputs/trace_trot_headB.npz --results-csv outputs/trot_heading_B.csv,,26,step_up,1,4.289959844492725,on,4,4,heading-only,0.0,1,0.04,obstacle,0.24,15,skill.STEP_TROT_MAX,step_up_0p24,0,4,2026-08-31T02:18:37Z,goal,TROT,1.0,0.0,57,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --heading-len --trace-npz outputs/trace_trot_headB.npz --results-csv outputs/trot_heading_B.csv,,26,step_up,1,4.290429326886052,on,4,4,heading-only,0.0,1,0.04,obstacle,0.26,15,skill.STEP_TROT_MAX,step_up_0p26,0,4,2026-08-31T02:18:37Z,goal,TROT,1.0,0.0,57,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --heading-len --trace-npz outputs/trace_trot_headB.npz --results-csv outputs/trot_heading_B.csv,,26,step_up,1,4.294191748124663,on,4,4,heading-only,0.0,1,0.04,obstacle,0.28,15,skill.STEP_TROT_MAX,step_up_0p28,0,4,2026-08-31T02:18:37Z,goal,TROT,0.9999999999999982,0.0,57,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --heading-len --trace-npz outputs/trace_trot_headB.npz --results-csv outputs/trot_heading_B.csv,,26,step_up,1,4.291840382569116,on,4,4,heading-only,0.0,1,0.04,obstacle,0.3,15,skill.STEP_TROT_MAX,step_up_0p30,0,4,2026-08-31T02:18:37Z,goal,TROT,0.9999999999999964,0.0,57,0.0,1,nan,,
