argv,drift_max_m,entry_frame,family,fell,final_dist_m,foot_comp,grid_cols,grid_rows,heading,heading_cap_rad,heading_len,heading_len_cap_rad,inplace_at,level_m,n_probes,param,probe,reached,rep,run_utc,score,skill,spawn_x,spawn_z0_m,steps,swing_lift_mm,swing_lift_sym,t_reached_s,yaw_cum_deg,yaw_ok_deg
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --trace-npz outputs/trace_trot_headA.npz --results-csv outputs/trot_heading_A.csv,,26,step_up,1,4.283768614240451,on,4,4,heading-only,0.0,0,0.04,obstacle,0.12,15,skill.STEP_TROT_MAX,step_up_0p12,0,4,2026-08-31T02:18:37Z,goal,TROT,0.9999999999999982,0.0,58,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --trace-npz outputs/trace_trot_headA.npz --results-csv outputs/trot_heading_A.csv,,26,step_up,1,4.285805347860876,on,4,4,heading-only,0.0,0,0.04,obstacle,0.14,15,skill.STEP_TROT_MAX,step_up_0p14,0,4,2026-08-31T02:18:37Z,goal,TROT,0.9999999999999964,0.0,58,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --trace-npz outputs/trace_trot_headA.npz --results-csv outputs/trot_heading_A.csv,,26,step_up,1,4.287727406767697,on,4,4,heading-only,0.0,0,0.04,obstacle,0.16,15,skill.STEP_TROT_MAX,step_up_0p16,0,4,2026-08-31T02:18:37Z,goal,TROT,1.0,0.0,58,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --trace-npz outputs/trace_trot_headA.npz --results-csv outputs/trot_heading_A.csv,,26,step_up,1,4.289503096589364,on,4,4,heading-only,0.0,0,0.04,obstacle,0.18,15,skill.STEP_TROT_MAX,step_up_0p18,0,4,2026-08-31T02:18:37Z,goal,TROT,1.0,0.0,58,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --trace-npz outputs/trace_trot_headA.npz --results-csv outputs/trot_heading_A.csv,,26,step_up,1,4.292505571498024,on,4,4,heading-only,0.0,0,0.04,obstacle,0.2,15,skill.STEP_TROT_MAX,step_up_0p20,0,4,2026-08-31T02:18:37Z,goal,TROT,0.9999999999999982,0.0,58,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --trace-npz outputs/trace_trot_headA.npz --results-csv outputs/trot_heading_A.csv,,26,step_up,1,4.299041965580367,on,4,4,heading-only,0.0,0,0.04,obstacle,0.22,15,skill.STEP_TROT_MAX,step_up_0p22,0,4,2026-08-31T02:18:37Z,goal,TROT,0.9999999999999964,0.0,58,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --trace-npz outputs/trace_trot_headA.npz --results-csv outputs/trot_heading_A.csv,,26,step_up,1,4.289823067021867,on,4,4,heading-only,0.0,0,0.04,obstacle,0.24,15,skill.STEP_TROT_MAX,step_up_0p24,0,4,2026-08-31T02:18:37Z,goal,TROT,1.0,0.0,58,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --trace-npz outputs/trace_trot_headA.npz --results-csv outputs/trot_heading_A.csv,,26,step_up,1,4.287785071758244,on,4,4,heading-only,0.0,0,0.04,obstacle,0.26,15,skill.STEP_TROT_MAX,step_up_0p26,0,4,2026-08-31T02:18:37Z,goal,TROT,1.0,0.0,58,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --trace-npz outputs/trace_trot_headA.npz --results-csv outputs/trot_heading_A.csv,,26,step_up,1,4.287635161424053,on,4,4,heading-only,0.0,0,0.04,obstacle,0.28,15,skill.STEP_TROT_MAX,step_up_0p28,0,4,2026-08-31T02:18:37Z,goal,TROT,0.9999999999999982,0.0,58,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --trace-npz outputs/trace_trot_headA.npz --results-csv outputs/trot_heading_A.csv,,26,step_up,1,4.292177958205558,on,4,4,heading-only,0.0,0,0.04,obstacle,0.3,15,skill.STEP_TROT_MAX,step_up_0p30,0,4,2026-08-31T02:18:37Z,goal,TROT,0.9999999999999964,0.0,58,0.0,1,nan,,
