argv,drift_max_m,entry_frame,family,fell,final_dist_m,foot_comp,grid_cols,grid_rows,heading,heading_cap_rad,heading_len,heading_len_cap_rad,inplace_at,level_m,n_probes,param,probe,reached,rep,run_utc,score,settle_ok,skill,spawn_x,spawn_z0_m,steps,swing_lift_mm,swing_lift_sym,t_reached_s,yaw_cum_deg,yaw_ok_deg
--headless --device cpu --probes data/calibration_probes_v2.npz --families slope roughness --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/v2_turn_inplace.csv,0.661101758480072,27,roughness,1,1.7766968894631119,on,5,4,off,0.0,0,0.04,obstacle,0.04,20,probe.roughness@TURN,roughness_0p040,0,3,2026-08-31T02:27:13Z,inplace,1,TURN,5.0,0.04,398,0.0,1,nan,5.008241537665327,14.592672686309811
--headless --device cpu --probes data/calibration_probes_v2.npz --families slope roughness --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/v2_turn_inplace.csv,0.6674394607543945,27,roughness,1,1.7029283803315352,on,5,4,off,0.0,0,0.04,obstacle,0.045,20,probe.roughness@TURN,roughness_0p045,0,3,2026-08-31T02:27:13Z,inplace,1,TURN,4.999999999999998,0.045,398,0.0,1,nan,24.894761070429922,20.05332518234485
--headless --device cpu --probes data/calibration_probes_v2.npz --families slope roughness --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/v2_turn_inplace.csv,0.6533393859863281,27,roughness,1,1.7019284631528298,on,5,4,off,0.0,0,0.04,obstacle,0.05,20,probe.roughness@TURN,roughness_0p050,0,3,2026-08-31T02:27:13Z,inplace,1,TURN,4.9999999999999964,0.05,398,0.0,1,nan,10.501373877776587,15.847215181429334
--headless --device cpu --probes data/calibration_probes_v2.npz --families slope roughness --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/v2_turn_inplace.csv,0.05138528719544411,27,roughness,0,1.499837322632537,on,5,4,off,0.0,0,0.04,obstacle,0.055,20,probe.roughness@TURN,roughness_0p055,0,3,2026-08-31T02:27:13Z,inplace,1,TURN,5.0,0.055,398,0.0,1,nan,-5.988803859431329,16.46683743498963
--headless --device cpu --probes data/calibration_probes_v2.npz --families slope roughness --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/v2_turn_inplace.csv,0.07892943173646927,27,roughness,0,1.5086968675317953,on,5,4,off,0.0,0,0.04,obstacle,0.06,20,probe.roughness@TURN,roughness_0p060,0,3,2026-08-31T02:27:13Z,inplace,1,TURN,4.999999999999993,0.06,398,0.0,1,nan,-0.5509901484451234,12.780440997860268
--headless --device cpu --probes data/calibration_probes_v2.npz --families slope roughness --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/v2_turn_inplace.csv,0.6262046694755554,36,slope,1,2.015637229436015,on,5,4,off,0.0,0,0.04,obstacle,5.0,20,probe.slope@TURN,slope_5p00,0,4,2026-08-31T02:27:13Z,inplace,1,TURN,5.0,0.115,398,0.0,1,nan,-19.49409548266314,23.295381617814
--headless --device cpu --probes data/calibration_probes_v2.npz --families slope roughness --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/v2_turn_inplace.csv,0.6488209962844849,36,slope,0,2.0491467190654244,on,5,4,off,0.0,0,0.04,obstacle,10.0,20,probe.slope@TURN,slope_10p00,0,4,2026-08-31T02:27:13Z,inplace,1,TURN,4.999999999999998,0.23,398,0.0,1,nan,33.60959969240224,29.546598583311265
--headless --device cpu --probes data/calibration_probes_v2.npz --families slope roughness --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/v2_turn_inplace.csv,0.5515797734260559,36,slope,1,2.549096744761404,on,5,4,off,0.0,0,0.04,obstacle,15.0,20,probe.slope@TURN,slope_15p00,1,4,2026-08-31T02:27:13Z,inplace,1,TURN,4.9999999999999964,0.35000000000000003,398,0.0,1,0.34,-136.9825651246139,124.98096962580388
--headless --device cpu --probes data/calibration_probes_v2.npz --families slope roughness --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/v2_turn_inplace.csv,0.2211536467075348,36,slope,1,2.5364045818197805,on,5,4,off,0.0,0,0.04,obstacle,20.0,20,probe.slope@TURN,slope_20p00,0,4,2026-08-31T02:27:13Z,inplace,0,TURN,5.0,0.47500000000000003,398,0.0,1,nan,0.5428956058410392,1.9367607790578063
--headless --device cpu --probes data/calibration_probes_v2.npz --families slope roughness --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/v2_turn_inplace.csv,0.04895153269171715,36,slope,1,2.494744063124074,on,5,4,off,0.0,0,0.04,obstacle,25.0,20,probe.slope@TURN,slope_25p00,0,4,2026-08-31T02:27:13Z,inplace,0,TURN,4.999999999999993,0.605,398,0.0,1,nan,-4.4342871440231875,0.20181611191742377
--headless --device cpu --probes data/calibration_probes_v2.npz --families slope roughness --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/v2_turn_inplace.csv,0.01597074419260025,36,slope,1,2.5168026387162676,on,5,4,off,0.0,0,0.04,obstacle,30.0,20,probe.slope@TURN,slope_30p00,0,4,2026-08-31T02:27:13Z,inplace,0,TURN,5.0,0.75,398,0.0,1,nan,-5.035384682603933,0.0
--headless --device cpu --probes data/calibration_probes_v2.npz --families slope roughness --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/v2_turn_inplace.csv,0.014639287255704403,36,slope,1,2.5630209191612483,on,5,4,off,0.0,0,0.04,obstacle,35.0,20,probe.slope@TURN,slope_35p00,0,4,2026-08-31T02:27:13Z,inplace,0,TURN,4.999999999999998,0.91,398,0.0,1,nan,1.463229111698098,0.0
--headless --device cpu --probes data/calibration_probes_v2.npz --families slope roughness --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/v2_turn_inplace.csv,0.04457610473036766,36,slope,0,2.538596166843318,on,5,4,off,0.0,0,0.04,obstacle,40.0,20,probe.slope@TURN,slope_40p00,0,4,2026-08-31T02:27:13Z,inplace,0,TURN,4.9999999999999964,1.09,398,0.0,1,nan,-5.443339109263064,6.333975802732624
--headless --device cpu --probes data/calibration_probes_v2.npz --families slope roughness --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/v2_turn_inplace.csv,0.19571885466575623,36,roughness,0,1.5126783019883683,on,5,4,off,0.0,0,0.04,obstacle,0.005,20,probe.roughness@TURN,roughness_0p005,1,4,2026-08-31T02:27:13Z,inplace,1,TURN,5.0,0.005,398,0.0,1,5.7,-118.18095271431383,118.47221697945409
--headless --device cpu --probes data/calibration_probes_v2.npz --families slope roughness --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/v2_turn_inplace.csv,0.6549761891365051,36,roughness,1,1.912574099158896,on,5,4,off,0.0,0,0.04,obstacle,0.01,20,probe.roughness@TURN,roughness_0p010,0,4,2026-08-31T02:27:13Z,inplace,1,TURN,4.999999999999993,0.01,398,0.0,1,nan,-11.397902590221122,36.62555018977832
--headless --device cpu --probes data/calibration_probes_v2.npz --families slope roughness --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/v2_turn_inplace.csv,0.5809767246246338,36,roughness,1,1.9095288788290008,on,5,4,off,0.0,0,0.04,obstacle,0.015,20,probe.roughness@TURN,roughness_0p015,0,4,2026-08-31T02:27:13Z,inplace,1,TURN,5.0,0.015,398,0.0,1,nan,-9.569980332321165,34.90787086697284
--headless --device cpu --probes data/calibration_probes_v2.npz --families slope roughness --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/v2_turn_inplace.csv,0.6136694550514221,36,roughness,1,1.9482594129893542,on,5,4,off,0.0,0,0.04,obstacle,0.02,20,probe.roughness@TURN,roughness_0p020,0,4,2026-08-31T02:27:13Z,inplace,1,TURN,4.999999999999998,0.02,398,0.0,1,nan,-24.275090964131692,25.5863032926394
--headless --device cpu --probes data/calibration_probes_v2.npz --families slope roughness --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/v2_turn_inplace.csv,0.6693904399871826,36,roughness,1,1.8846302457154558,on,5,4,off,0.0,0,0.04,obstacle,0.025,20,probe.roughness@TURN,roughness_0p025,0,4,2026-08-31T02:27:13Z,inplace,1,TURN,4.9999999999999964,0.025,398,0.0,1,nan,-17.308809861214883,25.051371718707287
--headless --device cpu --probes data/calibration_probes_v2.npz --families slope roughness --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/v2_turn_inplace.csv,0.6699711680412292,36,roughness,1,1.8356289137546615,on,5,4,off,0.0,0,0.04,obstacle,0.03,20,probe.roughness@TURN,roughness_0p030,0,4,2026-08-31T02:27:13Z,inplace,1,TURN,5.0,0.03,398,0.0,1,nan,-15.684164646267334,16.42472846988079
--headless --device cpu --probes data/calibration_probes_v2.npz --families slope roughness --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/v2_turn_inplace.csv,0.6613621115684509,36,roughness,1,1.7670766632472195,on,5,4,off,0.0,0,0.04,obstacle,0.035,20,probe.roughness@TURN,roughness_0p035,0,4,2026-08-31T02:27:13Z,inplace,1,TURN,4.999999999999993,0.035,398,0.0,1,nan,1.6663443695536273,15.101686263417065
--headless --device cpu --probes data/calibration_probes_v2.npz --families slope roughness --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/v2_turn_inplace.csv,0.674694836139679,36,roughness,1,1.7581393775391647,on,5,4,off,0.0,0,0.04,obstacle,0.04,20,probe.roughness@TURN,roughness_0p040,0,4,2026-08-31T02:27:13Z,inplace,1,TURN,5.0,0.04,398,0.0,1,nan,2.6170604615065542,13.318611246981447
--headless --device cpu --probes data/calibration_probes_v2.npz --families slope roughness --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/v2_turn_inplace.csv,0.7280936241149902,36,roughness,1,1.7020237777287894,on,5,4,off,0.0,0,0.04,obstacle,0.045,20,probe.roughness@TURN,roughness_0p045,0,4,2026-08-31T02:27:13Z,inplace,1,TURN,4.999999999999998,0.045,398,0.0,1,nan,18.231897199757924,13.71085869416089
--headless --device cpu --probes data/calibration_probes_v2.npz --families slope roughness --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/v2_turn_inplace.csv,0.6566097736358643,36,roughness,1,1.7387667823224495,on,5,4,off,0.0,0,0.04,obstacle,0.05,20,probe.roughness@TURN,roughness_0p050,0,4,2026-08-31T02:27:13Z,inplace,1,TURN,4.9999999999999964,0.05,398,0.0,1,nan,10.477668613159551,14.632655486306732
--headless --device cpu --probes data/calibration_probes_v2.npz --families slope roughness --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/v2_turn_inplace.csv,0.06914982199668884,36,roughness,0,1.5167706385047024,on,5,4,off,0.0,0,0.04,obstacle,0.055,20,probe.roughness@TURN,roughness_0p055,0,4,2026-08-31T02:27:13Z,inplace,1,TURN,5.0,0.055,398,0.0,1,nan,-15.82704602495653,18.190374833323744
--headless --device cpu --probes data/calibration_probes_v2.npz --families slope roughness --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/v2_turn_inplace.csv,0.10346268862485886,36,roughness,0,1.5399072757154764,on,5,4,off,0.0,0,0.04,obstacle,0.06,20,probe.roughness@TURN,roughness_0p060,0,4,2026-08-31T02:27:13Z,inplace,1,TURN,4.999999999999993,0.06,398,0.0,1,nan,-2.3089319578091363,10.163898917530588
