argv,drift_max_m,entry_frame,family,fell,final_dist_m,foot_comp,foot_len_bias,foot_yaw_bias,grid_cols,grid_rows,heading,heading_cap_rad,heading_len,heading_len_cap_rad,inplace_at,level_m,n_probes,param,probe,reached,rep,run_utc,score,settle_ok,skill,spawn_x,spawn_z0_m,steps,swing_lift_mm,swing_lift_sym,t_reached_s,yaw_cum_deg,yaw_ok_deg
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp off --heading off --results-csv outputs/turn_phase_sweep_nofc.csv,0.5227382779121399,1,step_up,1,4.452467859182585,off,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.06,9,probe.step_up@TURN,step_up_0p06,0,1,2026-08-31T15:52:11Z,inplace,1,TURN,0.9999999999999964,0.0,250,0.0,1,nan,-44.69015665805094,56.25182069018402
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp off --heading off --results-csv outputs/turn_phase_sweep_nofc.csv,0.5350969433784485,1,step_down,1,4.46047338391834,off,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.02,9,probe.step_down@TURN,step_down_0p02,0,1,2026-08-31T15:52:11Z,inplace,1,TURN,1.0,0.0,250,0.0,1,nan,-43.206344582411845,56.472376602715826
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp off --heading off --results-csv outputs/turn_phase_sweep_nofc.csv,0.4336856007575989,1,step_down,1,4.390075507634241,off,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.04,9,probe.step_down@TURN,step_down_0p04,0,1,2026-08-31T15:52:11Z,inplace,1,TURN,0.9999999999999982,0.0,250,0.0,1,nan,-52.56290291264486,58.99803548114588
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp off --heading off --results-csv outputs/turn_phase_sweep_nofc.csv,0.5055819749832153,1,step_down,1,4.437866536335173,off,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.06,9,probe.step_down@TURN,step_down_0p06,0,1,2026-08-31T15:52:11Z,inplace,1,TURN,0.9999999999999964,0.0,250,0.0,1,nan,-46.730747135488286,56.35032169684408
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp off --heading off --results-csv outputs/turn_phase_sweep_nofc.csv,0.4926832318305969,1,gap,1,3.980069873449266,off,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.05,9,probe.gap@TURN,gap_0p05,0,1,2026-08-31T15:52:11Z,inplace,1,TURN,1.0,0.0,250,0.0,1,nan,-45.81252172574432,55.637378755539146
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp off --heading off --results-csv outputs/turn_phase_sweep_nofc.csv,0.46138858795166016,1,gap,1,4.007462098173546,off,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.1,9,probe.gap@TURN,gap_0p10,0,1,2026-08-31T15:52:11Z,inplace,1,TURN,0.9999999999999982,0.0,250,0.0,1,nan,-47.95031007609205,55.30649703557805
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp off --heading off --results-csv outputs/turn_phase_sweep_nofc.csv,0.521166205406189,1,gap,1,4.101469592065157,off,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.15,9,probe.gap@TURN,gap_0p15,0,1,2026-08-31T15:52:11Z,inplace,1,TURN,0.9999999999999964,0.0,250,0.0,1,nan,-44.72233208469103,55.95963303261962
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp off --heading off --results-csv outputs/turn_phase_sweep_nofc.csv,0.48796361684799194,2,step_up,1,4.4596348327836335,off,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.02,9,probe.step_up@TURN,step_up_0p02,0,2,2026-08-31T15:52:11Z,inplace,1,TURN,1.0,0.0,262,0.0,1,nan,-46.126998514403226,57.2401239239575
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp off --heading off --results-csv outputs/turn_phase_sweep_nofc.csv,0.456338495016098,2,step_up,1,4.439127422743501,off,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.04,9,probe.step_up@TURN,step_up_0p04,0,2,2026-08-31T15:52:11Z,inplace,1,TURN,0.9999999999999982,0.0,262,0.0,1,nan,-50.22951277362196,60.408207811378674
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp off --heading off --results-csv outputs/turn_phase_sweep_nofc.csv,0.4958626329898834,2,step_up,1,4.466013939046207,off,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.06,9,probe.step_up@TURN,step_up_0p06,0,2,2026-08-31T15:52:11Z,inplace,1,TURN,0.9999999999999964,0.0,262,0.0,1,nan,-46.58895516278301,56.36151792254361
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp off --heading off --results-csv outputs/turn_phase_sweep_nofc.csv,0.4543820917606354,2,step_down,1,4.437315267174091,off,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.02,9,probe.step_down@TURN,step_down_0p02,0,2,2026-08-31T15:52:11Z,inplace,1,TURN,1.0,0.0,262,0.0,1,nan,-49.44757206480722,59.235469632823964
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp off --heading off --results-csv outputs/turn_phase_sweep_nofc.csv,0.4708506166934967,2,step_down,1,4.453884040997377,off,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.04,9,probe.step_down@TURN,step_down_0p04,0,2,2026-08-31T15:52:11Z,inplace,1,TURN,0.9999999999999982,0.0,262,0.0,1,nan,-51.80555767848264,59.49795834496558
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp off --heading off --results-csv outputs/turn_phase_sweep_nofc.csv,0.48064112663269043,2,step_down,1,4.455907051241329,off,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.06,9,probe.step_down@TURN,step_down_0p06,0,2,2026-08-31T15:52:11Z,inplace,1,TURN,0.9999999999999964,0.0,262,0.0,1,nan,-47.96767324294564,56.72165145847035
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp off --heading off --results-csv outputs/turn_phase_sweep_nofc.csv,0.4486858546733856,2,gap,1,3.9824364804059598,off,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.05,9,probe.gap@TURN,gap_0p05,0,2,2026-08-31T15:52:11Z,inplace,1,TURN,1.0,0.0,262,0.0,1,nan,-46.54199046858227,60.567801727958
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp off --heading off --results-csv outputs/turn_phase_sweep_nofc.csv,0.48380669951438904,2,gap,1,4.057897230357386,off,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.1,9,probe.gap@TURN,gap_0p10,0,2,2026-08-31T15:52:11Z,inplace,1,TURN,0.9999999999999982,0.0,262,0.0,1,nan,-46.24193494115349,57.00841683830987
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp off --heading off --results-csv outputs/turn_phase_sweep_nofc.csv,0.392586886882782,2,gap,1,4.045248982662115,off,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.15,9,probe.gap@TURN,gap_0p15,0,2,2026-08-31T15:52:11Z,inplace,1,TURN,0.9999999999999964,0.0,262,0.0,1,nan,-50.441882591218615,64.04812726801165
