ablation,argv,balance_comp,balance_kd_pitch,balance_kd_roll,balance_kp_pitch,balance_kp_roll,balance_max_rad,base_height_mean_m,best_mapping,best_mapping_r,cap_effort_target,cap_runtime_gains,clip,clip_archive,cmd_jump_rad,contact_rule,contact_threshold_n,decimation,dev_cmd_max_rad,dev_cmd_rms_calf_stance,dev_cmd_rms_calf_swing,dev_cmd_rms_hip_stance,dev_cmd_rms_hip_swing,dev_cmd_rms_thigh_stance,dev_cmd_rms_thigh_swing,dev_meas_rms_calf_stance,dev_meas_rms_calf_swing,dev_meas_rms_hip_stance,dev_meas_rms_hip_swing,dev_meas_rms_thigh_stance,dev_meas_rms_thigh_swing,dt,duty,duty_bare_threshold,duty_per_leg,fall_height_m,feet_down_hist,feet_down_mean,feet_down_min,flight_frac,foot_axis,foot_cap_hit_frac,foot_clip_rad,foot_comp,foot_hip_x_front_m,foot_k,foot_len_bias,foot_lever_m,foot_sign,foot_swing_source,foot_t_stance_s,foot_vel_filter_hz,foot_vx_des,foot_vy_log,foot_vy_target,foot_wz_log,foot_yaw,foot_yaw_bias,frac_below_3_feet,gain_writes,ground_friction_mu,handover_ang_dps,handover_feet_loaded,handover_speed_mps,hip_offset_rad_max,hip_sign,mode_requested,mode_used,n_cycles,n_steps,overwrite_frac_legsteps,overwrite_frac_time,phys_dt,plant_comp,plant_comp_alpha,rate,run_utc,settle_mode,start_feet_down,start_foot_spread_m,start_frame,start_phase,stride_cv,stride_hz,stride_hz_bare_threshold,swing_frac,swing_lift_added_mm,swing_lift_calf_max_rad,swing_lift_mm,swing_lift_sym,swing_lift_thigh_max_rad,switch_after_cycles,switch_step,switch_t_s,tag,term_reason,terminated_s,then_clip,torque_saturated_frac,verdict,via_clip,vx_mean,vy_mean,yaw_rate_deg_s
none,--clip WALK --cycles 60 --headless --tag lift00 --results-csv outputs/support_gate.csv,off,0.0,0.0,0.0,0.0,0.0,0.3161521852016449,identity,0.5100772014508644,True,True,WALK,skill_clips.npz,,schmitt+despeckle on force,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2321947067975998,0.04300416633486748,0.09847734123468399,0.027546467259526253,0.0813029408454895,0.046966493129730225,0.01977108591891901,0.5934684684684685,0.7436936936936936,"[0.6481981981981982, 0.5527027027027027, 0.5932432432432433, 0.5797297297297297]",0.15,"[0, 0, 1572, 466, 182]",2.373873873873874,2,0.0,,0.0,0.0,off,0.0,0.0,0.0,0.0,0,,0.48439160501351586,0.0,0.18746616149213685,0.00722115,,-0.0128187,,0.0,0.7081081081081081,0,1.3,5.84111844092649,4,0.14940254390239716,0.0,keep,position,position,59,2220,0.0,0.0,0.004942771479729753,off,0.0,lo,2026-09-01T17:33:02Z,drop,4,nan,5,first,0.013165467579660946,1.3669976013388716,1.3669976013388716,0.33783783783783783,{},0.0,0.0,1,0.0,,,,lift00,,,,0.0,WARN,,0.23320062458515167,-0.0008042741101235151,2.405177593231201
none,--clip WALK --cycles 60 --headless --tag lift20 --results-csv outputs/support_gate.csv --swing-lift 20,off,0.0,0.0,0.0,0.0,0.0,0.3140949308872223,identity + hip sign flipped,0.6003656887527021,True,True,WALK,skill_clips.npz,,schmitt+despeckle on force,1.0,4,0.13383126258850098,0.0,0.05380401760339737,0.0,0.0,0.0,0.031400952488183975,0.2298532873392105,0.07064902782440186,0.11711546033620834,0.025289691984653473,0.0856097936630249,0.054769016802310944,0.01977108591891901,0.601463963963964,0.6984234234234235,"[0.6481981981981982, 0.5310810810810811, 0.6157657657657658, 0.6108108108108108]",0.15,"[0, 0, 1423, 693, 104]",2.405855855855856,2,0.0,,0.0,0.0,off,0.0,0.0,0.0,0.0,0,,0.48439160501351586,0.0,0.18746616149213685,0.00722115,,-0.0128187,,0.0,0.640990990990991,0,1.3,5.84111844092649,4,0.14940254390239716,0.0,keep,position,position,59,2220,0.0,0.5405405405405406,0.004942771479729753,off,0.0,lo,2026-09-01T17:33:39Z,drop,4,nan,5,first,0.007858124747700396,1.3669976013388716,1.3669976013388716,0.33783783783783783,"{""FL"": [0.0], ""FR"": [0.0], ""RL"": [20.0, 20.0], ""RR"": [20.0]}",0.133831292742451,20.0,1,0.07732738359795653,,,,lift20,,,,0.0,FAIL,,0.2714512050151825,-0.0070268698036670685,6.155363082885742
none,--clip WALK --cycles 60 --headless --tag lift40 --results-csv outputs/support_gate.csv --swing-lift 40,off,0.0,0.0,0.0,0.0,0.0,0.31315451860427856,identity + hip sign flipped,0.67186400153328,True,True,WALK,skill_clips.npz,,schmitt+despeckle on force,1.0,4,0.2676626443862915,0.0,0.11662628501653671,0.0,0.0,0.0,0.06563505530357361,0.2291288822889328,0.12001710385084152,0.1252475380897522,0.025096967816352844,0.08800144493579865,0.0773659497499466,0.01977108591891901,0.6051801801801802,0.6775900900900901,"[0.6572072072072072, 0.5351351351351351, 0.6256756756756757, 0.6027027027027027]",0.15,"[0, 11, 1358, 757, 94]",2.4207207207207206,1,0.0,,0.0,0.0,off,0.0,0.0,0.0,0.0,0,,0.48439160501351586,0.0,0.18746616149213685,0.00722115,,-0.0128187,,0.0,0.6166666666666667,0,1.3,5.84111844092649,4,0.14940254390239716,0.0,keep,position,position,59,2220,0.0,0.6216216216216216,0.004942771479729753,off,0.0,lo,2026-09-01T17:34:16Z,drop,4,nan,5,first,0.027264683626443856,1.3669976013388716,1.3669976013388716,0.33783783783783783,"{""FL"": [18.0], ""FR"": [18.0], ""RL"": [40.0, 40.0], ""RR"": [40.0]}",0.267662585484902,40.0,1,0.15465476719591306,,,,lift40,,,,0.0,FAIL,,0.2787311375141144,-0.004234124906361103,7.450710773468018
none,--clip WALK --cycles 60 --headless --tag lift60 --results-csv outputs/support_gate.csv --swing-lift 60,off,0.0,0.0,0.0,0.0,0.0,0.3126247823238373,identity + hip sign flipped,0.7055240329353244,True,True,WALK,skill_clips.npz,,schmitt+despeckle on force,1.0,4,0.4014939069747925,0.0,0.18721675872802734,0.0,0.0,0.0,0.10243533551692963,0.22822819650173187,0.18205206096172333,0.1301756501197815,0.025078076869249344,0.08794332295656204,0.10735638439655304,0.01977108591891901,0.6280405405405406,0.6647522522522522,"[0.6626126126126126, 0.5337837837837838, 0.7022522522522523, 0.6135135135135135]",0.15,"[0, 1, 1209, 882, 128]",2.5121621621621624,1,0.0,,0.0,0.0,off,0.0,0.0,0.0,0.0,0,,0.48439160501351586,0.0,0.18746616149213685,0.00722115,,-0.0128187,,0.0,0.545045045045045,0,1.3,5.84111844092649,4,0.14940254390239716,0.0,keep,position,position,59,2220,0.0,0.6216216216216216,0.004942771479729753,off,0.0,lo,2026-09-01T17:34:53Z,drop,4,nan,5,first,0.028596911746011335,1.3669976013388716,1.3669976013388716,0.33783783783783783,"{""FL"": [38.0], ""FR"": [38.0], ""RL"": [60.0, 60.0], ""RR"": [60.0]}",0.40149387822735305,60.0,1,0.23198215079386955,,,,lift60,,,,0.0,FAIL,,0.27696099877357483,-0.00040376136894337833,8.07691478729248
none,--clip WALK --cycles 60 --headless --tag fc_off --results-csv outputs/support_gate.csv --foot-comp off,off,0.0,0.0,0.0,0.0,0.0,0.3161521852016449,identity,0.5100772014508644,True,True,WALK,skill_clips.npz,,schmitt+despeckle on force,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2321947067975998,0.04300416633486748,0.09847734123468399,0.027546467259526253,0.0813029408454895,0.046966493129730225,0.01977108591891901,0.5934684684684685,0.7436936936936936,"[0.6481981981981982, 0.5527027027027027, 0.5932432432432433, 0.5797297297297297]",0.15,"[0, 0, 1572, 466, 182]",2.373873873873874,2,0.0,,0.0,0.0,off,0.0,0.0,0.0,0.0,0,,0.48439160501351586,0.0,0.18746616149213685,0.00722115,,-0.0128187,,0.0,0.7081081081081081,0,1.3,5.84111844092649,4,0.14940254390239716,0.0,keep,position,position,59,2220,0.0,0.0,0.004942771479729753,off,0.0,lo,2026-09-01T17:36:02Z,drop,4,nan,5,first,0.013165467579660946,1.3669976013388716,1.3669976013388716,0.33783783783783783,{},0.0,0.0,1,0.0,,,,fc_off,,,,0.0,WARN,,0.23320062458515167,-0.0008042741101235151,2.405177593231201
none,--clip WALK --cycles 60 --headless --tag head_off --results-csv outputs/support_gate.csv --foot-yaw off,off,0.0,0.0,0.0,0.0,0.0,0.3161521852016449,identity,0.5100772014508644,True,True,WALK,skill_clips.npz,,schmitt+despeckle on force,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2321947067975998,0.04300416633486748,0.09847734123468399,0.027546467259526253,0.0813029408454895,0.046966493129730225,0.01977108591891901,0.5934684684684685,0.7436936936936936,"[0.6481981981981982, 0.5527027027027027, 0.5932432432432433, 0.5797297297297297]",0.15,"[0, 0, 1572, 466, 182]",2.373873873873874,2,0.0,,0.0,0.0,off,0.0,0.0,0.0,0.0,0,,0.48439160501351586,0.0,0.18746616149213685,0.00722115,,-0.0128187,,0.0,0.7081081081081081,0,1.3,5.84111844092649,4,0.14940254390239716,0.0,keep,position,position,59,2220,0.0,0.0,0.004942771479729753,off,0.0,lo,2026-09-01T17:36:40Z,drop,4,nan,5,first,0.013165467579660946,1.3669976013388716,1.3669976013388716,0.33783783783783783,{},0.0,0.0,1,0.0,,,,head_off,,,,0.0,WARN,,0.23320062458515167,-0.0008042741101235151,2.405177593231201
none,--clip WALK --cycles 60 --headless --tag trot_ref --results-csv outputs/support_gate.csv --clip TROT,off,0.0,0.0,0.0,0.0,0.0,0.29222428798675537,identity,0.7014241783569256,True,True,TROT,skill_clips.npz,,schmitt+despeckle on force,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3434847295284271,0.16243286430835724,0.08705063909292221,0.06457801163196564,0.20754705369472504,0.07625772058963776,0.020090821531248082,0.43548387096774194,0.5725806451612904,"[0.5161290322580645, 0.25806451612903225, 0.7419354838709677, 0.22580645161290322]",0.15,"[0, 11, 17, 3, 0]",1.7419354838709677,1,0.0,,0.0,0.0,off,0.0,0.0,0.0,0.0,0,,0.3716801983280895,0.0,0.443721311481766,-0.00273842,,0.019511,,0.0,0.9032258064516129,0,1.3,44.02958163534201,3,0.359029620885849,0.0,keep,position,position,1,31,0.0,0.0,0.0050227053828120205,off,0.0,lo,2026-09-01T17:37:16Z,drop,4,nan,3,first,0.0,4.5249065981545975,nan,0.41935483870967744,{},0.0,0.0,1,0.0,,,,trot_ref,roll,0.6027246459374425,,0.0,FAIL,,0.08287631720304489,0.4548490345478058,59.723793029785156
none,--clip WALK --cycles 60 --headless --tag fc_on --results-csv outputs/support_gate.csv --foot-comp raibert,off,0.0,0.0,0.0,0.0,0.0,0.31599295139312744,identity,0.5201100297272205,True,True,WALK,skill_clips.npz,,schmitt+despeckle on force,1.0,4,0.10000000149011612,0.0,0.0,0.0,0.054983869194984436,0.0,0.0,0.23321817815303802,0.042783115059137344,0.10255781561136246,0.05788145214319229,0.08630864322185516,0.0484682060778141,0.01977108591891901,0.5962837837837838,0.7337837837837838,"[0.6626126126126126, 0.5594594594594594, 0.5815315315315316, 0.5815315315315316]",0.15,"[0, 0, 1541, 503, 176]",2.385135135135135,2,0.0,y,0.04733333333333333,0.1,raibert,0.19340008227371502,0.0,0.0,0.29371727257966995,1.0,clip,0.48439160501351586,0.0,0.18746616149213685,0.00722115,0.0,-0.0128187,off,0.0,0.6941441441441442,0,1.3,5.84111844092649,4,0.14940254390239716,0.0,keep,position,position,59,2220,0.33783783783783783,0.7837837837837838,0.004942771479729753,off,0.0,lo,2026-09-01T17:38:08Z,drop,4,nan,5,first,0.034114278995713926,1.3669976013388716,1.3310239802510064,0.33783783783783783,{},0.0,0.0,1,0.0,,,,fc_on,,,,0.0,WARN,,0.23146313428878784,-0.010984495282173157,3.924349069595337
none,--clip WALK --cycles 60 --headless --tag fc_on_head --results-csv outputs/support_gate.csv --foot-comp raibert --foot-yaw log-cycle,off,0.0,0.0,0.0,0.0,0.0,0.31593653559684753,identity,0.5292125182847182,True,True,WALK,skill_clips.npz,,schmitt+despeckle on force,1.0,4,0.10000000149011612,0.0,0.0,0.0,0.05769464746117592,0.0,0.0,0.2342405617237091,0.04104265570640564,0.10266511887311935,0.06034974381327629,0.08979343622922897,0.05444835498929024,0.01977108591891901,0.6095720720720721,0.7421171171171171,"[0.6563063063063063, 0.5788288288288288, 0.6022522522522522, 0.6009009009009009]",0.15,"[0, 0, 1465, 537, 218]",2.4382882882882884,2,0.0,y,0.10166666666666667,0.1,raibert,0.19340008227371502,0.0,0.0,0.29371727257966995,1.0,clip,0.48439160501351586,0.0,0.18746616149213685,0.00722115,,-0.0128187,log-cycle,0.0,0.6599099099099099,0,1.3,5.84111844092649,4,0.14940254390239716,0.0,keep,position,position,59,2220,0.33783783783783783,0.7837837837837838,0.004942771479729753,off,0.0,lo,2026-09-01T17:38:46Z,drop,4,nan,5,first,0.0348325531096663,1.3669976013388716,1.3669976013388716,0.33783783783783783,{},0.0,0.0,1,0.0,,,,fc_on_head,,,,0.0,WARN,,0.22011584043502808,-0.0030132553074508905,6.245940208435059
