argv,drift_max_m,entry_frame,family,fell,final_dist_m,foot_comp,grid_cols,grid_rows,heading,heading_cap_rad,heading_len,heading_len_cap_rad,inplace_at,level_m,n_probes,param,probe,reached,rep,run_utc,score,settle_ok,skill,spawn_x,spawn_z0_m,steps,swing_lift_mm,swing_lift_sym,t_reached_s,yaw_cum_deg,yaw_ok_deg
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/turn_inplace_obstacle.csv,0.23565945029258728,27,gap,1,0.7991645683719818,on,7,6,off,0.0,0,0.04,obstacle,0.3,42,probe.gap@TURN,gap_0p30,0,3,2026-08-31T02:23:43Z,inplace,1,TURN,4.15,0.0,398,0.0,1,nan,-71.10233791726228,69.56605081603283
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/turn_inplace_obstacle.csv,0.5464920401573181,27,gap,1,0.7781624779430297,on,7,6,off,0.0,0,0.04,obstacle,0.35,42,probe.gap@TURN,gap_0p35,0,3,2026-08-31T02:23:43Z,inplace,1,TURN,4.174999999999999,0.0,398,0.0,1,nan,11.758712020624642,36.518937660140665
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/turn_inplace_obstacle.csv,0.541743278503418,27,gap,1,0.783030769574825,on,7,6,off,0.0,0,0.04,obstacle,0.4,42,probe.gap@TURN,gap_0p40,0,3,2026-08-31T02:23:43Z,inplace,1,TURN,4.199999999999999,0.0,398,0.0,1,nan,8.561357832575595,39.50872093373641
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/turn_inplace_obstacle.csv,0.6174070239067078,27,gap,1,0.7886269370005085,on,7,6,off,0.0,0,0.04,obstacle,0.45,42,probe.gap@TURN,gap_0p45,0,3,2026-08-31T02:23:43Z,inplace,1,TURN,4.225000000000001,0.0,398,0.0,1,nan,263.5914090995453,36.617317416037025
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/turn_inplace_obstacle.csv,0.4173933267593384,27,gap,1,0.8202707209722847,on,7,6,off,0.0,0,0.04,obstacle,0.5,42,probe.gap@TURN,gap_0p50,0,3,2026-08-31T02:23:43Z,inplace,1,TURN,4.249999999999993,0.0,398,0.0,1,nan,3.188091891751043,13.458630594057581
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/turn_inplace_obstacle.csv,0.13840441405773163,27,gap,1,0.8066105098751477,on,7,6,off,0.0,0,0.04,obstacle,0.55,42,probe.gap@TURN,gap_0p55,0,3,2026-08-31T02:23:43Z,inplace,1,TURN,4.275000000000006,0.0,398,0.0,1,nan,-3.223385047660173,0.4444305602813756
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/turn_inplace_obstacle.csv,0.42052775621414185,27,gap,1,0.7943032563942142,on,7,6,off,0.0,0,0.04,obstacle,0.6,42,probe.gap@TURN,gap_0p60,0,3,2026-08-31T02:23:43Z,inplace,1,TURN,4.299999999999997,0.0,398,0.0,1,nan,-264.8740064255421,0.0
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/turn_inplace_obstacle.csv,0.48990216851234436,36,step_up,1,1.5092388760177655,on,7,6,off,0.0,0,0.04,obstacle,0.02,42,probe.step_up@TURN,step_up_0p02,0,4,2026-08-31T02:23:43Z,inplace,1,TURN,4.0,0.02,398,0.0,1,nan,-56.16272537026805,52.57652561731504
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/turn_inplace_obstacle.csv,0.576298713684082,36,step_up,1,1.517250681695594,on,7,6,off,0.0,0,0.04,obstacle,0.04,42,probe.step_up@TURN,step_up_0p04,0,4,2026-08-31T02:23:43Z,inplace,1,TURN,3.9999999999999982,0.04,398,0.0,1,nan,-30.987466837001733,27.965089786495327
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/turn_inplace_obstacle.csv,0.6227611899375916,36,step_up,1,1.4831838282035408,on,7,6,off,0.0,0,0.04,obstacle,0.06,42,probe.step_up@TURN,step_up_0p06,0,4,2026-08-31T02:23:43Z,inplace,1,TURN,3.9999999999999964,0.06,398,0.0,1,nan,-17.216430432824467,12.662128738987263
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/turn_inplace_obstacle.csv,0.6212876439094543,36,step_up,1,1.5817614239696947,on,7,6,off,0.0,0,0.04,obstacle,0.08,42,probe.step_up@TURN,step_up_0p08,0,4,2026-08-31T02:23:43Z,inplace,1,TURN,4.0,0.08,398,0.0,1,nan,-22.00825110364258,18.681311649578447
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/turn_inplace_obstacle.csv,0.6896926164627075,36,step_up,1,1.5390113781134775,on,7,6,off,0.0,0,0.04,obstacle,0.1,42,probe.step_up@TURN,step_up_0p10,0,4,2026-08-31T02:23:43Z,inplace,1,TURN,3.999999999999993,0.1,398,0.0,1,nan,19.89144750552731,16.190880684731184
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/turn_inplace_obstacle.csv,0.629469096660614,36,step_up,1,1.6083994601619795,on,7,6,off,0.0,0,0.04,obstacle,0.12,42,probe.step_up@TURN,step_up_0p12,0,4,2026-08-31T02:23:43Z,inplace,1,TURN,4.0,0.12,398,0.0,1,nan,44.245529027922714,38.10754702775736
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/turn_inplace_obstacle.csv,0.5875088572502136,36,step_up,1,1.4566644645705003,on,7,6,off,0.0,0,0.04,obstacle,0.14,42,probe.step_up@TURN,step_up_0p14,0,4,2026-08-31T02:23:43Z,inplace,1,TURN,4.0,0.14,398,0.0,1,nan,-19.938524095560922,13.066982889581169
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/turn_inplace_obstacle.csv,0.5494678020477295,36,step_up,1,1.4520292282252816,on,7,6,off,0.0,0,0.04,obstacle,0.16,42,probe.step_up@TURN,step_up_0p16,0,4,2026-08-31T02:23:43Z,inplace,1,TURN,4.0,0.16,398,0.0,1,nan,-10.414145335331966,11.448900691896341
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/turn_inplace_obstacle.csv,0.6222661733627319,36,step_up,1,1.5747909100942619,on,7,6,off,0.0,0,0.04,obstacle,0.18,42,probe.step_up@TURN,step_up_0p18,0,4,2026-08-31T02:23:43Z,inplace,1,TURN,3.9999999999999982,0.18,398,0.0,1,nan,-40.35329131338719,29.981830431322436
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/turn_inplace_obstacle.csv,0.07229429483413696,36,step_up,0,1.4262260750491607,on,7,6,off,0.0,0,0.04,obstacle,0.2,42,probe.step_up@TURN,step_up_0p20,0,4,2026-08-31T02:23:43Z,inplace,1,TURN,3.9999999999999964,0.2,398,0.0,1,nan,6.377582410322816,7.857182066781519
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/turn_inplace_obstacle.csv,0.40862295031547546,36,step_up,1,1.919785371655227,on,7,6,off,0.0,0,0.04,obstacle,0.22,42,probe.step_up@TURN,step_up_0p22,0,4,2026-08-31T02:23:43Z,inplace,0,TURN,4.0,0.22,398,0.0,1,0.16,-147.58129370740005,136.43656961014068
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/turn_inplace_obstacle.csv,0.22377438843250275,36,step_up,1,1.8850840887076468,on,7,6,off,0.0,0,0.04,obstacle,0.24,42,probe.step_up@TURN,step_up_0p24,0,4,2026-08-31T02:23:43Z,inplace,0,TURN,3.999999999999993,0.24,398,0.0,1,nan,-22.505837834459385,13.125928702807641
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/turn_inplace_obstacle.csv,0.1584429293870926,36,step_up,1,1.8599873786122971,on,7,6,off,0.0,0,0.04,obstacle,0.26,42,probe.step_up@TURN,step_up_0p26,0,4,2026-08-31T02:23:43Z,inplace,0,TURN,4.0,0.26,398,0.0,1,nan,-18.14991359037049,5.397274201454451
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/turn_inplace_obstacle.csv,0.0704943910241127,36,step_up,1,1.8469564948322672,on,7,6,off,0.0,0,0.04,obstacle,0.28,42,probe.step_up@TURN,step_up_0p28,0,4,2026-08-31T02:23:43Z,inplace,0,TURN,4.0,0.28,398,0.0,1,nan,-7.3804468693653575,0.0
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/turn_inplace_obstacle.csv,0.010541008785367012,36,step_up,1,1.7966835701742145,on,7,6,off,0.0,0,0.04,obstacle,0.3,42,probe.step_up@TURN,step_up_0p30,0,4,2026-08-31T02:23:43Z,inplace,0,TURN,4.0,0.3,398,0.0,1,nan,-8.235413953855272,0.0
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/turn_inplace_obstacle.csv,0.8045516610145569,36,step_down,1,0.22962140607740525,on,7,6,off,0.0,0,0.04,obstacle,0.02,42,probe.step_down@TURN,step_down_0p02,0,4,2026-08-31T02:23:43Z,inplace,1,TURN,3.9999999999999982,0.0,398,0.0,1,nan,-100.97225979087318,54.62940466580821
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/turn_inplace_obstacle.csv,0.7607802748680115,36,step_down,1,0.2515982300514581,on,7,6,off,0.0,0,0.04,obstacle,0.04,42,probe.step_down@TURN,step_down_0p04,0,4,2026-08-31T02:23:43Z,inplace,1,TURN,3.9999999999999964,0.0,398,0.0,1,nan,-112.6648011022042,51.50286779799066
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/turn_inplace_obstacle.csv,0.7709069848060608,36,step_down,1,0.30459887709076805,on,7,6,off,0.0,0,0.04,obstacle,0.06,42,probe.step_down@TURN,step_down_0p06,0,4,2026-08-31T02:23:43Z,inplace,1,TURN,4.0,0.0,398,0.0,1,nan,-87.40847456224819,37.2518509369751
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/turn_inplace_obstacle.csv,0.5490588545799255,36,step_down,1,0.7509270005712697,on,7,6,off,0.0,0,0.04,obstacle,0.08,42,probe.step_down@TURN,step_down_0p08,0,4,2026-08-31T02:23:43Z,inplace,1,TURN,3.999999999999993,0.0,398,0.0,1,nan,-43.79954752246482,24.350468929970702
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/turn_inplace_obstacle.csv,0.6793058514595032,36,step_down,1,0.5212013579284409,on,7,6,off,0.0,0,0.04,obstacle,0.1,42,probe.step_down@TURN,step_down_0p10,0,4,2026-08-31T02:23:43Z,inplace,1,TURN,4.0,0.0,398,0.0,1,nan,80.59460661334342,65.6885052939667
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/turn_inplace_obstacle.csv,0.5002931952476501,36,step_down,1,0.4882336439148873,on,7,6,off,0.0,0,0.04,obstacle,0.12,42,probe.step_down@TURN,step_down_0p12,0,4,2026-08-31T02:23:43Z,inplace,1,TURN,4.0,0.0,398,0.0,1,nan,-74.51021027763119,27.48042838780904
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/turn_inplace_obstacle.csv,0.47431689500808716,36,step_down,1,0.5713622260149901,on,7,6,off,0.0,0,0.04,obstacle,0.14,42,probe.step_down@TURN,step_down_0p14,0,4,2026-08-31T02:23:43Z,inplace,1,TURN,4.0,0.0,398,0.0,1,nan,-63.379906652228215,14.348184837869951
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/turn_inplace_obstacle.csv,0.4151114523410797,36,step_down,1,0.7715769727554056,on,7,6,off,0.0,0,0.04,obstacle,0.16,42,probe.step_down@TURN,step_down_0p16,0,4,2026-08-31T02:23:43Z,inplace,1,TURN,3.9999999999999982,0.0,398,0.0,1,nan,-65.2210276670001,0.0
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/turn_inplace_obstacle.csv,0.483774870634079,36,step_down,1,0.6470135624351394,on,7,6,off,0.0,0,0.04,obstacle,0.18,42,probe.step_down@TURN,step_down_0p18,0,4,2026-08-31T02:23:43Z,inplace,1,TURN,3.9999999999999964,0.0,398,0.0,1,nan,-54.75024991350995,0.0
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/turn_inplace_obstacle.csv,0.5237782597541809,36,step_down,1,0.7385195261975621,on,7,6,off,0.0,0,0.04,obstacle,0.2,42,probe.step_down@TURN,step_down_0p20,0,4,2026-08-31T02:23:43Z,inplace,1,TURN,4.0,0.0,398,0.0,1,nan,-58.708864755318274,0.0
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/turn_inplace_obstacle.csv,0.5160251259803772,36,step_down,1,0.7668743945701334,on,7,6,off,0.0,0,0.04,obstacle,0.22,42,probe.step_down@TURN,step_down_0p22,0,4,2026-08-31T02:23:43Z,inplace,1,TURN,3.999999999999993,0.0,398,0.0,1,nan,-53.52961001643368,0.0
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/turn_inplace_obstacle.csv,0.55196613073349,36,step_down,1,0.7675268547704363,on,7,6,off,0.0,0,0.04,obstacle,0.24,42,probe.step_down@TURN,step_down_0p24,0,4,2026-08-31T02:23:43Z,inplace,1,TURN,4.0,0.0,398,0.0,1,nan,-54.3254402357193,0.0
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/turn_inplace_obstacle.csv,0.5710524320602417,36,step_down,1,0.7518793952763683,on,7,6,off,0.0,0,0.04,obstacle,0.26,42,probe.step_down@TURN,step_down_0p26,0,4,2026-08-31T02:23:43Z,inplace,1,TURN,4.0,0.0,398,0.0,1,nan,-64.81766626011796,0.0
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/turn_inplace_obstacle.csv,0.5099323391914368,36,step_down,1,0.8070365491869766,on,7,6,off,0.0,0,0.04,obstacle,0.28,42,probe.step_down@TURN,step_down_0p28,0,4,2026-08-31T02:23:43Z,inplace,1,TURN,4.0,0.0,398,0.0,1,nan,-55.73820687292118,0.0
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/turn_inplace_obstacle.csv,0.5288006663322449,36,step_down,1,0.8025397518146719,on,7,6,off,0.0,0,0.04,obstacle,0.3,42,probe.step_down@TURN,step_down_0p30,0,4,2026-08-31T02:23:43Z,inplace,1,TURN,3.9999999999999982,0.0,398,0.0,1,nan,-48.92893499438688,0.0
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/turn_inplace_obstacle.csv,0.4951724410057068,36,gap,1,1.0303683028958643,on,7,6,off,0.0,0,0.04,obstacle,0.05,42,probe.gap@TURN,gap_0p05,0,4,2026-08-31T02:23:43Z,inplace,1,TURN,4.025000000000002,0.0,398,0.0,1,nan,-76.66464203585096,70.95311663394477
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/turn_inplace_obstacle.csv,0.47533684968948364,36,gap,1,1.0343528584857886,on,7,6,off,0.0,0,0.04,obstacle,0.1,42,probe.gap@TURN,gap_0p10,0,4,2026-08-31T02:23:43Z,inplace,1,TURN,4.049999999999997,0.0,398,0.0,1,nan,-77.36675709433135,70.36166004673913
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/turn_inplace_obstacle.csv,0.7009499073028564,36,gap,1,0.5848073799139382,on,7,6,off,0.0,0,0.04,obstacle,0.15,42,probe.gap@TURN,gap_0p15,0,4,2026-08-31T02:23:43Z,inplace,1,TURN,4.074999999999996,0.0,398,0.0,1,nan,-14.244213527771024,56.27692114096209
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/turn_inplace_obstacle.csv,0.46241945028305054,36,gap,1,0.6386059708474844,on,7,6,off,0.0,0,0.04,obstacle,0.2,42,probe.gap@TURN,gap_0p20,0,4,2026-08-31T02:23:43Z,inplace,1,TURN,4.099999999999994,0.0,398,0.0,1,nan,35.6627546548836,31.747890185925968
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/turn_inplace_obstacle.csv,0.521738588809967,36,gap,1,0.7326003176964201,on,7,6,off,0.0,0,0.04,obstacle,0.25,42,probe.gap@TURN,gap_0p25,0,4,2026-08-31T02:23:43Z,inplace,1,TURN,4.125,0.0,398,0.0,1,nan,26.452587687837735,30.887443534576278
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/turn_inplace_obstacle.csv,0.59017014503479,36,gap,1,0.7968068529200498,on,7,6,off,0.0,0,0.04,obstacle,0.3,42,probe.gap@TURN,gap_0p30,0,4,2026-08-31T02:23:43Z,inplace,1,TURN,4.15,0.0,398,0.0,1,nan,-75.76344037189179,30.144015849328127
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/turn_inplace_obstacle.csv,0.5559657216072083,36,gap,1,0.8077574022462306,on,7,6,off,0.0,0,0.04,obstacle,0.35,42,probe.gap@TURN,gap_0p35,0,4,2026-08-31T02:23:43Z,inplace,1,TURN,4.174999999999999,0.0,398,0.0,1,nan,17.35567144218254,32.36404994381121
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/turn_inplace_obstacle.csv,0.48937439918518066,36,gap,1,0.7010622090779636,on,7,6,off,0.0,0,0.04,obstacle,0.4,42,probe.gap@TURN,gap_0p40,0,4,2026-08-31T02:23:43Z,inplace,1,TURN,4.199999999999999,0.0,398,0.0,1,nan,29.562510447504707,36.667927172830446
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/turn_inplace_obstacle.csv,0.7123625874519348,36,gap,1,0.8102438197580577,on,7,6,off,0.0,0,0.04,obstacle,0.45,42,probe.gap@TURN,gap_0p45,0,4,2026-08-31T02:23:43Z,inplace,1,TURN,4.225000000000001,0.0,398,0.0,1,nan,-77.96114996422745,33.91429546104152
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/turn_inplace_obstacle.csv,0.147918701171875,36,gap,1,0.6958685856830208,on,7,6,off,0.0,0,0.04,obstacle,0.5,42,probe.gap@TURN,gap_0p50,0,4,2026-08-31T02:23:43Z,inplace,1,TURN,4.249999999999993,0.0,398,0.0,1,nan,-5.634130647662857,13.67733697160702
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/turn_inplace_obstacle.csv,0.15432696044445038,36,gap,1,0.7904276820953505,on,7,6,off,0.0,0,0.04,obstacle,0.55,42,probe.gap@TURN,gap_0p55,0,4,2026-08-31T02:23:43Z,inplace,1,TURN,4.275000000000006,0.0,398,0.0,1,nan,8.475013323639558,0.21582784021515522
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at obstacle --reps 5 --foot-comp on --heading off --results-csv outputs/turn_inplace_obstacle.csv,0.2557944059371948,36,gap,1,0.7389870913190174,on,7,6,off,0.0,0,0.04,obstacle,0.6,42,probe.gap@TURN,gap_0p60,0,4,2026-08-31T02:23:43Z,inplace,1,TURN,4.299999999999997,0.0,398,0.0,1,nan,-257.8303940213784,0.0
